fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg,num_emergencias,total_afectados,hectareas_cultivo_perdidas,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,lat,lon,month_sin,month_cos
2021-11,AMAZONAS,BAGUA,-0.19383854334878084,0.4059246128344306,0.36064566402993553,-0.00875205078432149,-0.013940982885385566,-0.38462233020015074,-0.14600821878789738,0.32068950695907955,-0.4140103924435679,0.6461766133101798,0.9621066570256523,0.4586627009588578,-0.1260905193619291,-5.63888888888889,-78.5311111111111,-0.5000000000000004,0.8660254037844384
2021-12,AMAZONAS,BAGUA,-0.1902697767751392,0.31996792459129897,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.5660596016827973,0.009645962790863744,0.4812706307298841,-0.2251039277239975,0.6751935466512087,1.0506716703032668,0.4184812237293382,0.06538767028013373,-5.63888888888889,-78.5311111111111,-2.4492935982947064e-16,1.0
2022-01,AMAZONAS,BAGUA,-0.19267661934806032,0.07928919751053093,0.05543603471271893,0.10874868556534388,-0.013940982885385566,-0.28565654575507066,-0.3759518961201582,0.041056860392678626,-0.9908497757836863,0.7332274133332676,1.1358946076081406,0.3808920998694647,0.24816230584755733,-5.63888888888889,-78.5311111111111,0.49999999999999994,0.8660254037844387
2022-02,AMAZONAS,BAGUA,-0.18769694505925805,-0.28172889311062155,0.05543603471271893,-0.07076632830220043,-0.013940982885385566,-1.5656140245781036,0.08747305358024439,0.4175919092345649,-0.1559506683177266,0.6003604027717124,1.3080115202042595,0.4003347501418131,0.056684116205494496,-5.63888888888889,-78.5311111111111,0.8660254037844386,0.5000000000000001
2022-03,AMAZONAS,BAGUA,-0.18670101020149757,-0.2129635425161163,0.6658552933471521,0.26868024337461066,-0.013940982885385566,-0.6749219645723852,0.27142799544605284,0.503419751249995,0.2066822773493076,0.48276546238964657,0.5827810341196431,0.5571721290054227,-0.21312606010832122,-5.63888888888889,-78.5311111111111,1.0,6.123233995736766e-17
2022-04,AMAZONAS,BAGUA,-0.18860988534553846,-0.2989202307592479,1.2762745519815855,0.15444341636799153,-0.013618815976977127,-1.3346938608729175,-0.14954581382377832,0.6003221535254805,0.39896207179601373,0.47360222028195276,0.5577154643240921,0.5234715352000188,0.24816230584755733,-5.63888888888889,-78.5311111111111,0.8660254037844387,-0.4999999999999998
2022-05,AMAZONAS,BAGUA,-0.19018678220365917,-0.26453755546199526,0.6658552933471521,0.24583287797328682,-0.011927439707832816,-1.496337975466548,-0.4926925323042291,0.3345327072841486,-0.11209738186496825,0.5331632939819603,0.6095176419015644,0.4379238740016863,0.46575115771353787,-5.63888888888889,-78.5311111111111,0.49999999999999994,-0.8660254037844387
2022-06,AMAZONAS,BAGUA,-0.19002079306069908,0.4660942946046225,0.36064566402993553,-0.04139114421478409,-0.013135565614364467,-1.0114056316856566,-0.3476511358331107,0.08812374149791441,-0.1357106899549147,0.3666977290255293,0.6713460473972577,0.23701648785408752,0.2916800762207535,-5.63888888888889,-78.5311111111111,1.2246467991473532e-16,-1.0
2022-07,AMAZONAS,BAGUA,-0.18993779848921905,0.6208163334422594,0.36064566402993553,-0.025071597499552793,-0.013940982885385566,-1.2753143902058697,-0.37241430108427725,0.2348616649436494,-0.06487076568507534,0.4522213220306685,0.6529646295471868,0.4638474076981508,0.5266760362360127,-5.63888888888889,-78.5311111111111,-0.4999999999999997,-0.8660254037844388
2022-08,AMAZONAS,BAGUA,-0.19018678220365917,2.408715448899395,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.7112094188689143,-0.5351436727348002,-0.08353194253294585,-0.8027866434958995,0.554544192233245,0.8067001242932341,0.08406763904494773,0.7355613340273538,-5.63888888888889,-78.5311111111111,-0.8660254037844385,-0.5000000000000004
2022-09,AMAZONAS,BAGUA,-0.18844389620257837,2.408715448899395,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.011851208790350348,-0.46085417698130066,-0.0032413806475433465,-1.087833005438823,0.7668259677281434,1.0573558222487471,0.5843918393867104,0.43093694141498096,-5.63888888888889,-78.5311111111111,-1.0,-1.8369701987210297e-16
2022-10,AMAZONAS,BAGUA,-0.18711598305889776,2.408715448899395,0.05543603471271893,-0.07729414698829296,-0.013940982885385566,0.29164386350789506,-0.5209932925912765,-0.028159141232668144,-1.1654195891629324,0.8065333501948148,1.5753775980234717,0.47032829112226676,0.1437196569518868,-5.63888888888889,-78.5311111111111,-0.8660254037844386,0.5000000000000001
2022-11,AMAZONAS,BAGUA,-0.18728197220185785,0.9818344240634116,0.36064566402993553,0.222985512571963,-0.013940982885385566,0.15309176528478272,-0.5599068379859669,-0.16659114448336168,-1.5508225104881284,0.8844209081102093,1.5269174964187393,0.3873729832935809,0.37001206289250654,-5.63888888888889,-78.5311111111111,-0.5000000000000004,0.8660254037844384
2022-12,AMAZONAS,BAGUA,-0.18645202648705747,0.6208163334422594,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.05473638204988462,-0.46085417698130066,-0.019853221037626708,-1.0625330324853093,0.7240641712255738,1.404931723413724,0.19553883393974447,0.1785338732504437,-5.63888888888889,-78.5311111111111,-2.4492935982947064e-16,1.0
2023-01,AMAZONAS,BAGUA,-0.1909337333469795,0.9818344240634116,0.05543603471271893,-0.090349784360478,-0.013940982885385566,-0.7606923110914543,0.1794505245131486,0.20163798416348316,-0.3946137465125414,0.5652346413588875,1.1325525316354,0.5364333020482511,-0.047758532690176055,-5.63888888888889,-78.5311111111111,0.49999999999999994,0.8660254037844387
2023-02,AMAZONAS,BAGUA,-0.18728197220185785,0.1910328922266018,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-1.9977646166549523,-0.17784657411082583,0.42589782942960636,-0.11462737916031973,0.5759250904845299,0.7281613389338404,0.5934650761804725,0.152423211026526,-5.63888888888889,-78.5311111111111,0.8660254037844386,0.5000000000000001
2023-03,AMAZONAS,BAGUA,-0.18529010248633693,0.8357080540500882,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.9850147558336352,0.5791987635676943,0.5947848733954528,0.267402212437741,0.5209456378383692,0.6763591613563681,0.4871785880249687,-0.1783118438097645,-5.63888888888889,-78.5311111111111,1.0,6.123233995736766e-17
