fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,lat,lon,num_emergencias,total_afectados,hectareas_cultivo_perdidas,sentiment_score,month_sin,month_cos,day_sin,day_cos
2023-06,TUMBES,CONTRALMIRANTE VILLAR,132.4,2.0,16.81,0.39,16.29,72.1,27.32,32.26,24.19,4.27,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2023-07,TUMBES,CONTRALMIRANTE VILLAR,111.43,3.75,17.28,0.16,15.72,70.54,27.09,32.13,23.78,4.38,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2023-08,TUMBES,CONTRALMIRANTE VILLAR,43.38,6.25,17.6,0.13,15.11,71.11,26.28,30.77,23.2,3.99,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2023-09,TUMBES,CONTRALMIRANTE VILLAR,42.78999999999999,8.25,19.25,0.07,14.87,69.06,26.47,30.48,22.87,4.16,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2023-10,TUMBES,CONTRALMIRANTE VILLAR,85.63,2.0,17.95,0.19,14.97,70.02,26.33,31.19,23.59,3.58,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2023-11,TUMBES,CONTRALMIRANTE VILLAR,156.4,1.0,18.52,0.29,14.78,69.68,26.18,30.38,22.16,4.04,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2023-12,TUMBES,CONTRALMIRANTE VILLAR,170.08,0.75,18.88,1.03,15.58,72.08,26.5,31.07,23.65,4.01,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2024-01,TUMBES,CONTRALMIRANTE VILLAR,181.83,1.0,18.23,0.65,16.88,74.55,27.28,31.92,24.33,4.2,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2024-02,TUMBES,CONTRALMIRANTE VILLAR,170.29,1.0,19.81,9.12,18.58,80.97,27.48,31.37,25.46,3.68,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-03,TUMBES,CONTRALMIRANTE VILLAR,162.36,1.0,20.12,0.72,17.27,73.87,27.84,32.42,25.51,3.2,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2024-04,TUMBES,CONTRALMIRANTE VILLAR,148.58999999999995,1.75,18.75,1.14,16.38,71.38,27.51,31.7,24.71,3.16,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2024-05,TUMBES,CONTRALMIRANTE VILLAR,151.34999999999997,1.75,16.41,0.44,15.12,68.22,26.92,31.49,23.14,3.74,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2024-06,TUMBES,CONTRALMIRANTE VILLAR,147.79999999999998,2.0,15.95,0.38,14.01,69.44,25.39,30.41,22.11,3.45,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2024-07,TUMBES,CONTRALMIRANTE VILLAR,135.74,1.75,16.21,0.22,13.48,68.87,24.92,32.39,20.69,3.67,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2024-08,TUMBES,CONTRALMIRANTE VILLAR,135.63,1.5,14.93,0.16,13.04,69.19,24.27,29.32,20.38,3.56,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2024-09,TUMBES,CONTRALMIRANTE VILLAR,143.49999999999997,1.5,15.54,0.25,13.1,70.01,24.11,28.71,20.42,3.25,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2024-10,TUMBES,CONTRALMIRANTE VILLAR,145.82,1.5,17.27,0.19,13.6,70.51,24.62,28.69,21.79,3.33,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-11,TUMBES,CONTRALMIRANTE VILLAR,195.26,1.25,18.64,0.11,13.26,72.78,23.7,28.31,20.57,3.94,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2024-12,TUMBES,CONTRALMIRANTE VILLAR,215.43,1.25,18.95,0.5,14.67,71.87,25.57,30.22,22.76,4.18,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2025-01,TUMBES,CONTRALMIRANTE VILLAR,227.5,1.0,18.94,0.83,15.51,72.73,26.31,30.64,23.41,4.08,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-02,TUMBES,CONTRALMIRANTE VILLAR,225.54,0.66,18.69,3.56,16.67,76.09,26.73,31.2,23.95,3.56,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2025-03,TUMBES,CONTRALMIRANTE VILLAR,218.24,0.8,20.22,2.29,16.97,73.28,27.68,32.51,25.21,2.98,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2025-04,TUMBES,CONTRALMIRANTE VILLAR,199.22,1.0,19.4,2.49,16.11,72.17,27.05,31.47,23.94,3.42,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2025-05,TUMBES,CONTRALMIRANTE VILLAR,178.23999999999998,1.0,17.42,0.29,15.23,70.96,26.41,30.87,23.25,3.77,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-06,TUMBES,CONTRALMIRANTE VILLAR,184.06,1.25,15.14,1.13,14.6,75.98,24.59,30.84,20.92,3.62,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2025-07,TUMBES,CONTRALMIRANTE VILLAR,177.4,2.5,16.04,0.1,13.74,72.4,24.42,30.24,21.15,3.68,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2025-08,TUMBES,CONTRALMIRANTE VILLAR,96.37,3.5,16.35,0.06,13.22,70.53,24.21,29.99,20.43,3.3,-3.6775,-80.6680555555555,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-01,TUMBES,TUMBES,1185.03,1.31,19.13,1.2,15.36,74.9,25.61,30.0,22.31,3.47,-3.57111111111111,-80.4591666666667,6.0,29.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-02,TUMBES,TUMBES,1102.45,0.81,18.89,0.86,15.74,73.25,26.4,30.33,24.24,3.41,-3.57111111111111,-80.4591666666667,4.0,19.0,0.5,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-03,TUMBES,TUMBES,980.54,0.95,19.95,2.89,16.36,75.68,26.51,30.49,24.18,2.97,-3.57111111111111,-80.4591666666667,27.0,443.0,21.5,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2021-04,TUMBES,TUMBES,962.03,1.07,19.58,0.94,15.05,70.86,26.2,30.9,23.36,3.06,-3.57111111111111,-80.4591666666667,3.0,14.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2021-05,TUMBES,TUMBES,794.53,0.91,15.68,0.46,14.15,70.77,25.23,30.32,21.92,3.59,-3.57111111111111,-80.4591666666667,2.0,3.0,0.2,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-06,TUMBES,TUMBES,326.6,1.47,15.18,0.36,13.82,72.65,24.42,28.88,21.53,3.61,-3.57111111111111,-80.4591666666667,2.0,7.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2021-07,TUMBES,TUMBES,195.29,1.68,16.0,0.03,13.27,71.3,24.1,30.02,20.53,3.65,-3.57111111111111,-80.4591666666667,4.0,29.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2021-08,TUMBES,TUMBES,144.76,1.74,15.94,0.09,12.99,70.27,23.96,28.9,20.61,3.52,-3.57111111111111,-80.4591666666667,1.0,3.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-09,TUMBES,TUMBES,445.91,2.17,17.45,0.19,12.75,68.49,24.06,29.18,20.55,3.66,-3.57111111111111,-80.4591666666667,4.0,6.0,1.02,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2021-10,TUMBES,TUMBES,596.1999999999999,1.94,18.53,0.53,13.14,69.2,24.35,28.85,21.56,3.39,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-11,TUMBES,TUMBES,892.6999999999999,1.02,17.87,0.59,12.95,70.6,23.78,28.1,21.16,3.51,-3.57111111111111,-80.4591666666667,1.0,7.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2021-12,TUMBES,TUMBES,1116.52,1.12,18.27,0.71,13.95,72.37,24.61,29.27,21.82,3.8,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2022-01,TUMBES,TUMBES,1326.79,1.39,17.76,0.81,14.79,71.92,25.7,30.41,22.33,3.82,-3.57111111111111,-80.4591666666667,3.0,87.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-02,TUMBES,TUMBES,1195.91,1.07,18.48,0.82,14.77,70.77,25.95,30.43,23.53,3.57,-3.57111111111111,-80.4591666666667,11.0,146.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-03,TUMBES,TUMBES,1190.09,1.56,20.35,2.55,15.9,74.04,26.4,31.1,23.71,3.03,-3.57111111111111,-80.4591666666667,12.0,296.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-04,TUMBES,TUMBES,1069.21,1.46,19.55,1.73,14.91,72.21,25.74,30.9,22.92,3.31,-3.57111111111111,-80.4591666666667,8.0,199.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2022-05,TUMBES,TUMBES,954.71,1.46,16.03,0.63,14.08,69.89,25.36,30.01,21.47,3.6,-3.57111111111111,-80.4591666666667,1.0,15.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-06,TUMBES,TUMBES,377.88,1.6,14.03,0.92,13.13,71.23,23.9,29.4,20.41,3.67,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2022-07,TUMBES,TUMBES,210.62,1.81,14.28,0.97,12.7,71.55,23.28,28.41,20.16,3.63,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2022-08,TUMBES,TUMBES,143.07,3.75,15.4,0.25,12.59,70.07,23.49,28.62,19.64,3.94,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2022-09,TUMBES,TUMBES,567.4499999999999,4.01,16.36,0.08,12.38,68.71,23.51,28.78,19.92,3.36,-3.57111111111111,-80.4591666666667,2.0,7.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2022-10,TUMBES,TUMBES,686.46,4.54,16.26,0.2,12.09,68.15,23.24,27.85,20.18,3.33,-3.57111111111111,-80.4591666666667,1.0,4.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-11,TUMBES,TUMBES,1058.5800000000002,2.62,17.9,0.12,12.66,71.4,23.24,28.13,20.17,3.32,-3.57111111111111,-80.4591666666667,7.0,43.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2022-12,TUMBES,TUMBES,1304.7,1.62,19.1,0.28,14.16,73.83,24.51,29.16,20.93,3.88,-3.57111111111111,-80.4591666666667,5.0,16.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2023-01,TUMBES,TUMBES,1405.3,1.46,19.94,0.57,14.75,70.92,25.88,31.13,22.68,3.43,-3.57111111111111,-80.4591666666667,6.0,6.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2023-02,TUMBES,TUMBES,1306.6,2.5,19.94,2.59,16.57,76.85,26.45,30.36,24.08,3.29,-3.57111111111111,-80.4591666666667,7.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2023-03,TUMBES,TUMBES,1111.46,2.54,19.19,4.58,17.39,78.48,26.92,30.86,24.59,3.16,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-04,TUMBES,TUMBES,1011.23,1.83,18.26,6.92,18.14,82.03,26.83,30.3,24.84,2.67,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2023-05,TUMBES,TUMBES,889.5000000000001,1.5,17.19,0.61,17.48,75.37,27.69,32.05,24.69,3.91,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2023-06,TUMBES,TUMBES,421.08,2.0,16.81,0.39,16.29,72.1,27.32,32.26,24.19,4.27,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2023-07,TUMBES,TUMBES,264.17,4.17,17.28,0.16,15.72,70.54,27.09,32.13,23.78,4.38,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2023-08,TUMBES,TUMBES,182.51,6.4,17.6,0.13,15.11,71.11,26.28,30.77,23.2,3.99,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2023-09,TUMBES,TUMBES,408.06000000000006,7.72,19.25,0.07,14.87,69.06,26.47,30.48,22.87,4.16,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2023-10,TUMBES,TUMBES,676.64,1.54,17.95,0.19,14.97,70.02,26.33,31.19,23.59,3.58,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2023-11,TUMBES,TUMBES,962.72,1.04,18.52,0.29,14.78,69.68,26.18,30.38,22.16,4.04,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2023-12,TUMBES,TUMBES,1167.32,1.2,18.88,1.03,15.58,72.08,26.5,31.07,23.65,4.01,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2024-01,TUMBES,TUMBES,1301.35,1.24,18.23,0.65,16.88,74.55,27.28,31.92,24.33,4.2,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2024-02,TUMBES,TUMBES,1206.09,1.03,19.81,9.12,18.58,80.97,27.48,31.37,25.46,3.68,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-03,TUMBES,TUMBES,1005.6,1.0,20.12,0.72,17.27,73.87,27.84,32.42,25.51,3.2,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2024-04,TUMBES,TUMBES,1129.08,1.5,18.75,1.14,16.38,71.38,27.51,31.7,24.71,3.16,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2024-05,TUMBES,TUMBES,929.94,1.5,16.41,0.44,15.12,68.22,26.92,31.49,23.14,3.74,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2024-06,TUMBES,TUMBES,368.15,1.92,15.95,0.38,14.01,69.44,25.39,30.41,22.11,3.45,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2024-07,TUMBES,TUMBES,236.85,1.54,16.21,0.22,13.48,68.87,24.92,32.39,20.69,3.67,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2024-08,TUMBES,TUMBES,208.8,1.46,14.93,0.16,13.04,69.19,24.27,29.32,20.38,3.56,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2024-09,TUMBES,TUMBES,398.43000000000006,1.61,15.54,0.25,13.1,70.01,24.11,28.71,20.42,3.25,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2024-10,TUMBES,TUMBES,913.04,2.0,17.27,0.19,13.6,70.51,24.62,28.69,21.79,3.33,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-11,TUMBES,TUMBES,1238.79,1.41,18.64,0.11,13.26,72.78,23.7,28.31,20.57,3.94,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2024-12,TUMBES,TUMBES,1261.95,1.42,18.95,0.5,14.67,71.87,25.57,30.22,22.76,4.18,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2025-01,TUMBES,TUMBES,1308.6,1.29,18.94,0.83,15.51,72.73,26.31,30.64,23.41,4.08,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-02,TUMBES,TUMBES,1323.72,1.42,18.69,3.56,16.67,76.09,26.73,31.2,23.95,3.56,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2025-03,TUMBES,TUMBES,1108.6,1.22,20.22,2.29,16.97,73.28,27.68,32.51,25.21,2.98,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2025-04,TUMBES,TUMBES,988.84,1.0,19.4,2.49,16.11,72.17,27.05,31.47,23.94,3.42,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2025-05,TUMBES,TUMBES,919.3,1.0,17.42,0.29,15.23,70.96,26.41,30.87,23.25,3.77,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-06,TUMBES,TUMBES,355.42,1.55,15.14,1.13,14.6,75.98,24.59,30.84,20.92,3.62,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2025-07,TUMBES,TUMBES,277.32000000000005,1.95,16.04,0.1,13.74,72.4,24.42,30.24,21.15,3.68,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2025-08,TUMBES,TUMBES,217.48,4.2,16.35,0.06,13.22,70.53,24.21,29.99,20.43,3.3,-3.57111111111111,-80.4591666666667,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-01,TUMBES,ZARUMILLA,4831.07,0.9,19.13,1.94,14.36,74.07,24.02,31.96,19.99,2.44,-3.50111111111111,-80.2755555555555,2.0,82.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-02,TUMBES,ZARUMILLA,6337.15,0.87,18.89,1.52,14.63,72.06,24.79,31.89,21.1,2.33,-3.50111111111111,-80.2755555555555,4.0,15.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-03,TUMBES,ZARUMILLA,6702.780000000001,1.08,19.95,4.91,15.22,77.34,24.22,30.91,20.24,2.03,-3.50111111111111,-80.2755555555555,11.0,321.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2021-04,TUMBES,ZARUMILLA,6393.25,1.33,19.58,1.04,14.59,74.39,24.21,31.66,19.97,2.06,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2021-05,TUMBES,ZARUMILLA,5312.0,0.82,15.68,1.09,13.54,70.52,24.07,32.39,19.09,1.98,-3.50111111111111,-80.2755555555555,2.0,27.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-06,TUMBES,ZARUMILLA,3917.31,1.37,15.18,0.74,12.94,69.89,23.55,31.09,18.69,2.01,-3.50111111111111,-80.2755555555555,1.0,2.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2021-07,TUMBES,ZARUMILLA,2325.27,2.3,16.0,0.18,12.04,64.69,23.87,34.32,17.23,1.96,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2021-08,TUMBES,ZARUMILLA,1540.71,2.0,15.94,0.29,11.92,64.12,23.8,33.53,18.29,2.09,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-09,TUMBES,ZARUMILLA,779.44,3.0,17.45,0.5,11.86,63.04,23.93,33.78,18.07,2.33,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2021-10,TUMBES,ZARUMILLA,3044.06,1.87,18.53,1.48,12.75,67.53,23.79,32.28,19.09,2.37,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-11,TUMBES,ZARUMILLA,3254.38,1.16,17.87,1.64,12.78,71.5,22.73,30.69,18.78,2.3,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2021-12,TUMBES,ZARUMILLA,4521.13,1.0,18.27,1.37,13.41,72.68,23.25,30.85,19.16,2.34,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2022-01,TUMBES,ZARUMILLA,3818.980000000001,2.0,17.76,1.71,13.65,70.83,24.04,33.28,19.49,2.45,-3.50111111111111,-80.2755555555555,2.0,27.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-02,TUMBES,ZARUMILLA,3417.4,1.62,18.48,1.54,13.86,72.91,23.71,30.8,19.98,2.53,-3.50111111111111,-80.2755555555555,4.0,66.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-03,TUMBES,ZARUMILLA,3136.69,1.62,20.35,3.89,14.95,77.44,23.89,31.71,20.39,2.1,-3.50111111111111,-80.2755555555555,2.0,89.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-04,TUMBES,ZARUMILLA,2550.9300000000003,1.7,19.55,2.23,14.63,76.03,23.89,32.54,19.43,2.09,-3.50111111111111,-80.2755555555555,5.0,47.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2022-05,TUMBES,ZARUMILLA,2253.29,1.25,16.03,0.8,13.64,71.65,23.86,31.25,18.68,2.16,-3.50111111111111,-80.2755555555555,4.0,67.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-06,TUMBES,ZARUMILLA,1614.73,1.12,14.03,1.09,12.61,70.76,22.86,31.34,17.51,2.0,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2022-07,TUMBES,ZARUMILLA,908.75,2.5,14.28,0.89,12.17,68.65,22.92,32.14,17.54,2.02,-3.50111111111111,-80.2755555555555,4.0,20.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2022-08,TUMBES,ZARUMILLA,509.68,3.0,15.4,0.39,11.7,64.09,23.51,32.18,17.3,2.16,-3.50111111111111,-80.2755555555555,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2022-09,TUMBES,ZARUMILLA,1428.6,4.0,16.36,0.27,11.51,62.39,23.65,33.54,17.72,2.21,-3.50111111111111,-80.2755555555555,1.0,3.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2022-10,TUMBES,ZARUMILLA,2376.41,5.25,16.26,0.55,11.78,64.94,23.18,32.0,17.99,2.32,-3.50111111111111,-80.2755555555555,2.0,6.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
