fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg
2024-06,LA LIBERTAD,OTUZCO,1.12,1.0
2024-06,LA LIBERTAD,PATAZ,8.83,1.0
2024-06,LA LIBERTAD,SANCHEZ CARRION,4.12,1.0
2024-06,LA LIBERTAD,VIRU,84.6,1.0
2024-06,LAMBAYEQUE,FERREÑAFE,16.0,0.5
2024-06,LAMBAYEQUE,LAMBAYEQUE,2781.0,0.99
2024-06,LIMA,HUAURA,29.0,1.5
2024-06,LORETO,ALTO AMAZONAS,260.0,0.97
2024-06,LORETO,DATEM DEL MARAÑON,29.0,0.95
2024-06,LORETO,LORETO,41.0,0.96
2024-06,LORETO,MARISCAL RAMON CASTILLA,44.0,0.95
2024-06,LORETO,MAYNAS,507.0,0.97
2024-06,LORETO,PUTUMAYO,14.0,0.95
2024-06,LORETO,REQUENA,49.0,0.76
2024-06,LORETO,UCAYALI,104.0,0.99
2024-06,MADRE DE DIOS,MANU,11.8,2.7
2024-06,MADRE DE DIOS,TAHUAMANU,18.7,2.43
2024-06,MADRE DE DIOS,TAMBOPATA,39.8,2.5
2024-06,MOQUEGUA,MARISCAL NIETO,10.0,2.5
2024-06,PASCO,OXAPAMPA,12.0,2.0
2024-06,PIURA,AYABACA,90.0,0.84
2024-06,PIURA,HUANCABAMBA,90.0,0.94
2024-06,PIURA,MORROPON,1566.0,1.0
2024-06,PIURA,PAITA,1002.0,1.0
2024-06,PIURA,PIURA,9129.0,0.88
2024-06,PIURA,SECHURA,6.0,0.91
2024-06,PIURA,SULLANA,10091.0,1.0
2024-06,PUNO,CARABAYA,3.2,0.7
2024-06,PUNO,SANDIA,18.0,1.13
2024-06,SAN MARTIN,BELLAVISTA,87.0,1.33
2024-06,SAN MARTIN,EL DORADO,20.0,1.0
2024-06,SAN MARTIN,HUALLAGA,17.0,1.75
2024-06,SAN MARTIN,LAMAS,85.0,1.02
2024-06,SAN MARTIN,MARISCAL CACERES,115.0,0.5
2024-06,SAN MARTIN,MOYOBAMBA,30.5,2.0
2024-06,SAN MARTIN,PICOTA,130.0,1.19
2024-06,SAN MARTIN,RIOJA,19.0,0.86
2024-06,SAN MARTIN,SAN MARTIN,85.0,0.74
2024-06,SAN MARTIN,TOCACHE,21.0,0.67
2024-06,TUMBES,CONTRALMIRANTE VILLAR,147.79999999999998,2.0
2024-06,TUMBES,TUMBES,368.15,1.92
2024-06,TUMBES,ZARUMILLA,2410.41,1.75
2024-06,UCAYALI,ATALAYA,110.98,4.4
2024-06,UCAYALI,CORONEL PORTILLO,463.48,4.15
2024-06,UCAYALI,PADRE ABAD,286.81,4.39
2024-06,UCAYALI,PURUS,8.61,5.0
2024-07,AMAZONAS,BAGUA,38.75,2.25
2024-07,AMAZONAS,CHACHAPOYAS,15.7,2.65
2024-07,AMAZONAS,LUYA,24.6,1.91
2024-07,AMAZONAS,UTCUBAMBA,591.0,0.99
2024-07,ANCASH,CARHUAZ,5.0,2.4
2024-07,ANCASH,CASMA,27.0,2.27
2024-07,ANCASH,HUARMEY,5.0,2.4
2024-07,ANCASH,HUAYLAS,18.0,2.55
2024-07,ANCASH,SANTA,16.0,2.35
2024-07,ANCASH,YUNGAY,5.0,1.6
2024-07,APURIMAC,ABANCAY,19.0,1.1
2024-07,APURIMAC,GRAU,1.0,1.8
2024-07,AYACUCHO,HUAMANGA,4.0,2.3
2024-07,AYACUCHO,HUANTA,3.0,3.0
2024-07,AYACUCHO,LA MAR,17.0,1.92
2024-07,AYACUCHO,LUCANAS,4.0,2.55
2024-07,AYACUCHO,PARINACOCHAS,2.0,1.58
2024-07,AYACUCHO,VILCAS HUAMAN,12.0,1.67
2024-07,CAJAMARCA,CAJABAMBA,4.36,1.72
2024-07,CAJAMARCA,CHOTA,29.0,1.07
2024-07,CAJAMARCA,JAEN,23.48,1.38
2024-07,CAJAMARCA,SAN IGNACIO,24.2,1.13
2024-07,CAJAMARCA,SAN MARCOS,4.5,1.0
2024-07,CAJAMARCA,SAN MIGUEL,37.0,1.0
2024-07,CAJAMARCA,SANTA CRUZ,8.0,1.4
2024-07,CUSCO,LA CONVENCION,60.0,1.2
2024-07,HUANCAVELICA,ACOBAMBA,3.0,1.05
2024-07,HUANCAVELICA,ANGARAES,1.8,1.17
2024-07,HUANCAVELICA,CASTROVIRREYNA,3.75,0.95
2024-07,HUANCAVELICA,CHURCAMPA,9.05,1.12
2024-07,HUANCAVELICA,TAYACAJA,22.0,1.12
2024-07,HUANUCO,HUAMALIES,12.0,2.1
2024-07,HUANUCO,HUANUCO,14.0,1.29
2024-07,HUANUCO,LEONCIO PRADO,101.5,2.08
2024-07,HUANUCO,MARAÑON,6.5,1.93
2024-07,HUANUCO,PUERTO INCA,5.0,2.0
2024-07,ICA,ICA,30.55,1.92
2024-07,ICA,NAZCA,270.57,3.0
2024-07,ICA,PALPA,0.78,2.69
2024-07,ICA,PISCO,166.15,1.9
2024-07,JUNIN,CHANCHAMAYO,203.5,0.84
2024-07,JUNIN,HUANCAYO,14.4,1.3
2024-07,JUNIN,SATIPO,472.75,0.78
2024-07,LA LIBERTAD,ASCOPE,0.89,1.0
2024-07,LA LIBERTAD,BOLIVAR,3.5700000000000003,1.0
2024-07,LA LIBERTAD,CHEPEN,4.13,1.0
2024-07,LA LIBERTAD,GRAN CHIMU,2.05,1.0
2024-07,LA LIBERTAD,OTUZCO,2.78,1.0
2024-07,LA LIBERTAD,PATAZ,4.45,1.0
2024-07,LA LIBERTAD,SANCHEZ CARRION,1.05,1.0
2024-07,LA LIBERTAD,VIRU,72.88,1.0
2024-07,LAMBAYEQUE,FERREÑAFE,44.0,1.8
2024-07,LAMBAYEQUE,LAMBAYEQUE,3079.0,0.92
2024-07,LORETO,ALTO AMAZONAS,263.0,0.97
2024-07,LORETO,DATEM DEL MARAÑON,29.0,0.95
2024-07,LORETO,LORETO,35.0,0.96
2024-07,LORETO,MARISCAL RAMON CASTILLA,42.0,0.95
2024-07,LORETO,MAYNAS,452.0,0.97
2024-07,LORETO,PUTUMAYO,13.0,0.92
2024-07,LORETO,REQUENA,52.0,0.68
2024-07,LORETO,UCAYALI,100.0,0.98
2024-07,MADRE DE DIOS,MANU,16.8,2.75
2024-07,MADRE DE DIOS,TAHUAMANU,12.15,2.8
2024-07,MADRE DE DIOS,TAMBOPATA,40.5,2.42
2024-07,MOQUEGUA,GENERAL SANCHEZ CERRO,20.5,3.25
2024-07,MOQUEGUA,MARISCAL NIETO,12.3,2.0
2024-07,PASCO,OXAPAMPA,44.0,1.88
2024-07,PIURA,AYABACA,98.0,1.1
2024-07,PIURA,HUANCABAMBA,50.0,0.94
2024-07,PIURA,MORROPON,1154.0,1.4
2024-07,PIURA,PAITA,1004.0,1.0
2024-07,PIURA,PIURA,6037.0,0.88
2024-07,PIURA,SECHURA,8.0,0.9
2024-07,PIURA,SULLANA,8138.0,1.0
2024-07,PUNO,CARABAYA,5.0,0.7
2024-07,PUNO,SANDIA,12.0,1.4
2024-07,SAN MARTIN,BELLAVISTA,33.0,1.0
2024-07,SAN MARTIN,EL DORADO,9.0,1.0
2024-07,SAN MARTIN,HUALLAGA,10.0,1.9
2024-07,SAN MARTIN,LAMAS,89.0,1.02
2024-07,SAN MARTIN,PICOTA,108.0,1.35
2024-07,SAN MARTIN,RIOJA,12.0,0.8
2024-07,SAN MARTIN,SAN MARTIN,51.0,1.65
2024-07,SAN MARTIN,TOCACHE,8.0,0.67
2024-07,TUMBES,CONTRALMIRANTE VILLAR,135.74,1.75
2024-07,TUMBES,TUMBES,236.85,1.54
2024-07,TUMBES,ZARUMILLA,2389.25,2.0
2024-07,UCAYALI,ATALAYA,105.37,4.59
2024-07,UCAYALI,CORONEL PORTILLO,522.2,4.49
2024-07,UCAYALI,PADRE ABAD,317.64,4.44
2024-07,UCAYALI,PURUS,10.36,6.0
2024-08,AMAZONAS,BAGUA,34.85,2.4
2024-08,AMAZONAS,CHACHAPOYAS,15.2,1.9
2024-08,AMAZONAS,LUYA,25.2,1.89
2024-08,AMAZONAS,UTCUBAMBA,370.8,1.45
2024-08,ANCASH,CARHUAZ,6.0,2.5
2024-08,ANCASH,CASMA,32.0,2.23
2024-08,ANCASH,HUARMEY,4.0,2.3
2024-08,ANCASH,HUAYLAS,18.0,2.47
2024-08,ANCASH,SANTA,13.0,2.4
2024-08,ANCASH,YUNGAY,6.0,1.8
2024-08,APURIMAC,ABANCAY,4.0,0.9
2024-08,APURIMAC,AYMARAES,1.8,1.0
2024-08,AYACUCHO,HUAMANGA,4.0,2.48
2024-08,AYACUCHO,HUANTA,2.0,2.3
2024-08,AYACUCHO,LA MAR,7.0,1.89
2024-08,CAJAMARCA,CAJABAMBA,4.24,1.74
2024-08,CAJAMARCA,CHOTA,5.0,1.4
2024-08,CAJAMARCA,JAEN,23.92,1.38
2024-08,CAJAMARCA,SAN IGNACIO,24.36,1.13
2024-08,CAJAMARCA,SAN MARCOS,1.5,0.8
2024-08,CAJAMARCA,SAN MIGUEL,41.0,1.5
2024-08,CUSCO,LA CONVENCION,55.0,1.2
2024-08,HUANCAVELICA,ACOBAMBA,1.6,1.1
2024-08,HUANCAVELICA,ANGARAES,1.0,1.0
2024-08,HUANCAVELICA,CASTROVIRREYNA,2.7199999999999998,0.8
2024-08,HUANCAVELICA,CHURCAMPA,3.8,1.08
2024-08,HUANCAVELICA,TAYACAJA,3.8,1.17
2024-08,HUANUCO,HUAMALIES,13.0,1.9
2024-08,HUANUCO,HUANUCO,10.0,1.35
2024-08,HUANUCO,LEONCIO PRADO,74.0,1.89
2024-08,HUANUCO,MARAÑON,2.0,1.95
2024-08,HUANUCO,PUERTO INCA,5.0,1.9
2024-08,ICA,ICA,2.4,2.0
2024-08,ICA,NAZCA,109.25,5.0
2024-08,ICA,PISCO,18.02,2.0
2024-08,JUNIN,CHANCHAMAYO,196.95,0.84
2024-08,JUNIN,HUANCAYO,9.6,1.0
2024-08,JUNIN,SATIPO,315.1,0.84
2024-08,LA LIBERTAD,ASCOPE,2.1,1.0
2024-08,LA LIBERTAD,BOLIVAR,3.61,1.0
2024-08,LA LIBERTAD,CHEPEN,4.08,1.0
2024-08,LA LIBERTAD,GRAN CHIMU,0.56,1.0
2024-08,LA LIBERTAD,OTUZCO,0.75,1.0
2024-08,LA LIBERTAD,PATAZ,3.9200000000000004,1.0
2024-08,LA LIBERTAD,SANCHEZ CARRION,0.9,1.0
2024-08,LA LIBERTAD,VIRU,7.26,1.0
2024-08,LAMBAYEQUE,FERREÑAFE,112.0,0.7
2024-08,LAMBAYEQUE,LAMBAYEQUE,2819.0,0.91
2024-08,LORETO,ALTO AMAZONAS,248.0,0.96
2024-08,LORETO,DATEM DEL MARAÑON,25.0,0.96
2024-08,LORETO,LORETO,46.0,0.96
2024-08,LORETO,MARISCAL RAMON CASTILLA,33.0,0.96
2024-08,LORETO,MAYNAS,434.0,0.96
2024-08,LORETO,PUTUMAYO,14.0,0.99
2024-08,LORETO,REQUENA,45.0,0.69
2024-08,LORETO,UCAYALI,91.0,0.99
2024-08,MADRE DE DIOS,MANU,11.6,2.7
2024-08,MADRE DE DIOS,TAHUAMANU,9.7,3.1
2024-08,MADRE DE DIOS,TAMBOPATA,33.3,2.9
2024-08,PIURA,AYABACA,44.0,1.2
2024-08,PIURA,HUANCABAMBA,54.0,0.96
2024-08,PIURA,MORROPON,714.0,1.43
2024-08,PIURA,PAITA,826.0,1.0
2024-08,PIURA,PIURA,7530.0,0.86
2024-08,PIURA,SECHURA,6.0,0.82
2024-08,PIURA,SULLANA,8353.0,1.5
2024-08,PUNO,CARABAYA,0.25,0.68
2024-08,PUNO,SANDIA,0.8,1.4
2024-08,SAN MARTIN,BELLAVISTA,11.3,1.58
2024-08,SAN MARTIN,HUALLAGA,6.0,2.95
2024-08,SAN MARTIN,LAMAS,94.0,1.38
2024-08,SAN MARTIN,PICOTA,61.0,1.3
2024-08,SAN MARTIN,RIOJA,14.0,0.78
2024-08,SAN MARTIN,SAN MARTIN,20.9,2.16
2024-08,TUMBES,CONTRALMIRANTE VILLAR,135.63,1.5
2024-08,TUMBES,TUMBES,208.8,1.46
2024-08,TUMBES,ZARUMILLA,3017.71,1.37
2024-08,UCAYALI,ATALAYA,64.53,4.87
2024-08,UCAYALI,CORONEL PORTILLO,458.03000000000003,4.79
2024-08,UCAYALI,PADRE ABAD,263.31,4.81
2024-08,UCAYALI,PURUS,4.35,6.5
2024-09,AMAZONAS,BAGUA,33.2,2.6
2024-09,AMAZONAS,CHACHAPOYAS,15.1,2.0
2024-09,AMAZONAS,LUYA,24.35,2.37
2024-09,AMAZONAS,UTCUBAMBA,503.3,1.99
2024-09,ANCASH,CARHUAZ,5.0,2.4
2024-09,ANCASH,CASMA,17.0,2.3
2024-09,ANCASH,HUARMEY,4.0,2.5
2024-09,ANCASH,HUAYLAS,16.0,2.55
2024-09,ANCASH,SANTA,12.0,2.45
2024-09,ANCASH,YUNGAY,5.0,1.7
2024-09,APURIMAC,ABANCAY,20.0,1.0
2024-09,APURIMAC,AYMARAES,1.6,1.0
2024-09,APURIMAC,GRAU,1.0,1.9
2024-09,AYACUCHO,HUAMANGA,3.0,2.8
2024-09,AYACUCHO,HUANTA,1.0,2.5
2024-09,AYACUCHO,LA MAR,6.0,1.93
2024-09,CAJAMARCA,CAJABAMBA,4.1,1.74
2024-09,CAJAMARCA,JAEN,15.98,1.7
2024-09,CAJAMARCA,SAN IGNACIO,16.5,1.32
2024-09,CAJAMARCA,SAN MARCOS,1.5,0.5
2024-09,CAJAMARCA,SAN MIGUEL,40.0,1.67
2024-09,CUSCO,LA CONVENCION,108.0,1.75
2024-09,HUANCAVELICA,ACOBAMBA,0.7,1.2
2024-09,HUANCAVELICA,ANGARAES,0.4,1.1
2024-09,HUANCAVELICA,CASTROVIRREYNA,2.2199999999999998,1.05
2024-09,HUANCAVELICA,CHURCAMPA,0.4,1.2
2024-09,HUANUCO,HUAMALIES,16.7,2.0
2024-09,HUANUCO,HUANUCO,7.2,1.33
2024-09,HUANUCO,LEONCIO PRADO,49.300000000000004,1.98
2024-09,HUANUCO,PUERTO INCA,6.0,1.9
2024-09,ICA,PALPA,40.4,2.5
2024-09,JUNIN,CHANCHAMAYO,300.65,0.84
2024-09,JUNIN,HUANCAYO,10.8,1.0
2024-09,JUNIN,SATIPO,259.7,0.82
2024-09,LA LIBERTAD,ASCOPE,2.35,1.0
2024-09,LA LIBERTAD,CHEPEN,4.03,1.0
2024-09,LA LIBERTAD,GRAN CHIMU,0.45,1.0
2024-09,LA LIBERTAD,PATAZ,1.2,1.0
2024-09,LA LIBERTAD,SANCHEZ CARRION,0.75,1.0
2024-09,LA LIBERTAD,VIRU,8.57,1.0
2024-09,LAMBAYEQUE,LAMBAYEQUE,1158.0,0.54
2024-09,LORETO,ALTO AMAZONAS,259.0,0.95
2024-09,LORETO,DATEM DEL MARAÑON,18.0,0.95
2024-09,LORETO,LORETO,42.0,0.96
2024-09,LORETO,MARISCAL RAMON CASTILLA,31.0,0.95
2024-09,LORETO,MAYNAS,419.0,0.96
2024-09,LORETO,PUTUMAYO,13.0,0.96
2024-09,LORETO,REQUENA,37.0,0.69
2024-09,LORETO,UCAYALI,93.0,0.97
2024-09,MADRE DE DIOS,MANU,12.4,2.88
2024-09,MADRE DE DIOS,TAHUAMANU,8.0,3.33
2024-09,MADRE DE DIOS,TAMBOPATA,36.2,3.0
2024-09,PIURA,AYABACA,39.0,1.35
2024-09,PIURA,HUANCABAMBA,54.0,0.94
2024-09,PIURA,MORROPON,526.0,1.87
2024-09,PIURA,PAITA,836.0,1.0
2024-09,PIURA,PIURA,8251.0,0.92
2024-09,PIURA,SECHURA,8.0,0.8
2024-09,PIURA,SULLANA,8353.0,1.08
2024-09,SAN MARTIN,BELLAVISTA,7.3,1.58
2024-09,SAN MARTIN,HUALLAGA,4.5,2.97
2024-09,SAN MARTIN,LAMAS,52.0,1.38
2024-09,SAN MARTIN,PICOTA,40.0,1.3
2024-09,SAN MARTIN,SAN MARTIN,28.0,2.66
2024-09,TUMBES,CONTRALMIRANTE VILLAR,143.49999999999997,1.5
2024-09,TUMBES,TUMBES,398.43000000000006,1.61
2024-09,TUMBES,ZARUMILLA,3317.54,1.7
2024-09,UCAYALI,ATALAYA,77.71000000000001,5.5
2024-09,UCAYALI,CORONEL PORTILLO,316.46,5.28
2024-09,UCAYALI,PADRE ABAD,220.79,5.55
2024-09,UCAYALI,PURUS,2.15,7.25
2024-10,AMAZONAS,BAGUA,31.400000000000002,2.75
2024-10,AMAZONAS,CHACHAPOYAS,13.1,2.05
2024-10,AMAZONAS,LUYA,23.25,2.39
2024-10,AMAZONAS,UTCUBAMBA,282.0,1.33
2024-10,ANCASH,CARHUAZ,5.0,2.5
2024-10,ANCASH,CASMA,28.0,2.3
2024-10,ANCASH,HUARMEY,5.0,2.6
2024-10,ANCASH,HUAYLAS,17.0,2.55
2024-10,ANCASH,SANTA,12.0,2.5
2024-10,ANCASH,YUNGAY,5.0,1.8
2024-10,APURIMAC,ABANCAY,4.0,0.9
2024-10,APURIMAC,AYMARAES,1.2,1.0
2024-10,AYACUCHO,HUAMANGA,4.0,2.5
2024-10,AYACUCHO,HUANTA,1.0,3.0
2024-10,AYACUCHO,LA MAR,8.0,2.13
2024-10,CAJAMARCA,CAJABAMBA,3.95,1.74
2024-10,CAJAMARCA,JAEN,4.4,2.18
2024-10,CAJAMARCA,SAN MARCOS,2.8499999999999996,0.65
2024-10,CAJAMARCA,SAN MIGUEL,23.0,2.0
2024-10,CUSCO,LA CONVENCION,128.0,1.75
2024-10,HUANCAVELICA,CASTROVIRREYNA,2.14,1.5
2024-10,HUANCAVELICA,HUAYTARA,0.3,2.0
2024-10,HUANUCO,HUAMALIES,12.8,2.3
2024-10,HUANUCO,HUANUCO,4.0,1.9
2024-10,HUANUCO,LEONCIO PRADO,25.200000000000003,2.25
2024-10,HUANUCO,PUERTO INCA,4.0,2.0
2024-10,ICA,CHINCHA,23.799999999999997,1.4
2024-10,ICA,PALPA,1.28,1.8
2024-10,JUNIN,CHANCHAMAYO,205.45,0.85
2024-10,JUNIN,HUANCAYO,9.6,1.2
2024-10,JUNIN,SATIPO,205.79,1.01
2024-10,LA LIBERTAD,BOLIVAR,0.1,1.0
2024-10,LA LIBERTAD,CHEPEN,4.04,1.5
2024-10,LA LIBERTAD,GRAN CHIMU,0.13,1.46
2024-10,LA LIBERTAD,PATAZ,0.62,1.39
2024-10,LA LIBERTAD,SANCHEZ CARRION,0.85,1.29
2024-10,LA LIBERTAD,VIRU,7.1,1.5
2024-10,LAMBAYEQUE,LAMBAYEQUE,1004.0,0.78
2024-10,LORETO,ALTO AMAZONAS,1.0,0.99
2024-10,LORETO,LORETO,40.0,0.91
2024-10,LORETO,MAYNAS,386.0,0.97
2024-10,LORETO,PUTUMAYO,5.0,0.98
2024-10,LORETO,REQUENA,32.0,0.73
2024-10,LORETO,UCAYALI,75.0,0.98
2024-10,MADRE DE DIOS,MANU,11.100000000000001,2.78
2024-10,MADRE DE DIOS,TAHUAMANU,8.2,3.0
2024-10,MADRE DE DIOS,TAMBOPATA,18.2,2.8
2024-10,PIURA,AYABACA,8.0,0.67
2024-10,PIURA,HUANCABAMBA,58.0,0.94
2024-10,PIURA,MORROPON,1083.0,1.75
2024-10,PIURA,PAITA,836.0,1.5
2024-10,PIURA,PIURA,7566.0,0.89
2024-10,PIURA,SECHURA,8.0,0.8
2024-10,PIURA,SULLANA,8353.0,1.5
2024-10,SAN MARTIN,BELLAVISTA,7.8,1.5
2024-10,SAN MARTIN,HUALLAGA,26.0,2.97
2024-10,SAN MARTIN,LAMAS,62.0,1.38
2024-10,SAN MARTIN,MARISCAL CACERES,33.0,0.5
2024-10,SAN MARTIN,PICOTA,41.0,1.3
2024-10,SAN MARTIN,SAN MARTIN,26.5,2.74
2024-10,TUMBES,CONTRALMIRANTE VILLAR,145.82,1.5
2024-10,TUMBES,TUMBES,913.04,2.0
2024-10,TUMBES,ZARUMILLA,3463.54,2.25
2024-10,UCAYALI,ATALAYA,63.26,5.86
2024-10,UCAYALI,CORONEL PORTILLO,269.87,5.6
2024-10,UCAYALI,PADRE ABAD,183.82,5.91
2024-10,UCAYALI,PURUS,1.85,7.85
2024-11,AMAZONAS,BAGUA,31.75,2.87
2024-11,AMAZONAS,CHACHAPOYAS,11.8,2.0
2024-11,AMAZONAS,LUYA,22.4,2.41
2024-11,AMAZONAS,UTCUBAMBA,334.2,1.34
2024-11,ANCASH,CARHUAZ,4.0,2.5
2024-11,ANCASH,CASMA,28.0,2.53
2024-11,ANCASH,HUARMEY,4.0,2.5
2024-11,ANCASH,HUAYLAS,17.0,2.6
2024-11,ANCASH,SANTA,12.0,2.55
2024-11,ANCASH,YUNGAY,4.0,2.0
2024-11,APURIMAC,ABANCAY,14.0,1.05
2024-11,APURIMAC,AYMARAES,1.0,1.0
2024-11,AYACUCHO,HUAMANGA,3.0,2.3
2024-11,AYACUCHO,LA MAR,9.0,2.2
2024-11,CAJAMARCA,CAJABAMBA,4.08,1.74
2024-11,CAJAMARCA,JAEN,3.02,2.5
2024-11,CAJAMARCA,SAN MARCOS,2.8499999999999996,0.55
2024-11,CUSCO,LA CONVENCION,137.0,1.75
2024-11,HUANCAVELICA,CASTROVIRREYNA,2.8499999999999996,1.0
2024-11,HUANCAVELICA,HUAYTARA,0.6,1.5
2024-11,HUANUCO,HUAMALIES,12.5,2.2
2024-11,HUANUCO,HUANUCO,2.0,1.62
2024-11,HUANUCO,LEONCIO PRADO,14.5,1.92
2024-11,HUANUCO,PUERTO INCA,6.0,2.15
2024-11,ICA,CHINCHA,10.22,1.35
2024-11,JUNIN,CHANCHAMAYO,180.54999999999998,0.82
2024-11,JUNIN,HUANCAYO,12.0,1.0
2024-11,JUNIN,SATIPO,126.59,1.18
2024-11,LA LIBERTAD,ASCOPE,2.12,1.5
2024-11,LA LIBERTAD,CHEPEN,4.01,1.45
2024-11,LA LIBERTAD,SANCHEZ CARRION,0.82,1.2
2024-11,LA LIBERTAD,VIRU,7.45,1.3
2024-11,LAMBAYEQUE,FERREÑAFE,8.0,0.9
2024-11,LAMBAYEQUE,LAMBAYEQUE,2665.0,0.62
2024-11,LORETO,ALTO AMAZONAS,71.0,0.96
2024-11,LORETO,DATEM DEL MARAÑON,13.0,0.96
2024-11,LORETO,LORETO,28.0,0.99
2024-11,LORETO,MARISCAL RAMON CASTILLA,13.0,0.96
2024-11,LORETO,MAYNAS,405.0,0.97
2024-11,LORETO,PUTUMAYO,4.0,0.95
2024-11,LORETO,REQUENA,36.0,0.75
2024-11,LORETO,UCAYALI,49.0,1.01
2024-11,MADRE DE DIOS,MANU,18.9,2.75
2024-11,MADRE DE DIOS,TAHUAMANU,15.6,2.7
2024-11,MADRE DE DIOS,TAMBOPATA,18.2,2.6
2024-11,MOQUEGUA,MARISCAL NIETO,8.6,3.0
2024-11,PIURA,AYABACA,6.0,0.95
2024-11,PIURA,HUANCABAMBA,70.0,0.94
2024-11,PIURA,MORROPON,1259.0,1.57
2024-11,PIURA,PAITA,676.0,1.5
2024-11,PIURA,PIURA,5272.0,0.98
2024-11,PIURA,SECHURA,3.0,0.73
2024-11,PIURA,SULLANA,8186.0,1.5
2024-11,SAN MARTIN,BELLAVISTA,23.0,1.5
2024-11,SAN MARTIN,EL DORADO,7.0,1.0
2024-11,SAN MARTIN,HUALLAGA,51.0,3.38
2024-11,SAN MARTIN,LAMAS,56.0,1.3
2024-11,SAN MARTIN,MARISCAL CACERES,52.0,0.56
2024-11,SAN MARTIN,PICOTA,59.0,1.29
2024-11,SAN MARTIN,RIOJA,7.0,0.84
2024-11,SAN MARTIN,SAN MARTIN,41.2,2.74
2024-11,SAN MARTIN,TOCACHE,5.0,1.0
2024-11,TUMBES,CONTRALMIRANTE VILLAR,195.26,1.25
2024-11,TUMBES,TUMBES,1238.79,1.41
2024-11,TUMBES,ZARUMILLA,3782.68,1.75
2024-11,UCAYALI,ATALAYA,60.779999999999994,5.84
2024-11,UCAYALI,CORONEL PORTILLO,290.35,5.61
2024-11,UCAYALI,PADRE ABAD,185.1,5.81
2024-11,UCAYALI,PURUS,1.46,8.0
2024-12,AMAZONAS,BAGUA,32.85,2.53
2024-12,AMAZONAS,CHACHAPOYAS,12.9,2.25
2024-12,AMAZONAS,LUYA,22.8,2.27
2024-12,AMAZONAS,UTCUBAMBA,353.2,1.3
2024-12,ANCASH,CARHUAZ,5.0,2.4
2024-12,ANCASH,CASMA,39.0,2.42
2024-12,ANCASH,HUARMEY,7.5,2.35
2024-12,ANCASH,HUAYLAS,14.0,2.35
2024-12,ANCASH,SANTA,13.0,2.35
2024-12,ANCASH,YUNGAY,5.0,2.0
2024-12,APURIMAC,AYMARAES,1.0,1.0
2024-12,AYACUCHO,HUAMANGA,4.0,2.88
2024-12,AYACUCHO,LA MAR,11.0,2.19
2024-12,CAJAMARCA,CAJABAMBA,4.18,1.74
2024-12,CAJAMARCA,JAEN,4.92,2.5
2024-12,CAJAMARCA,SAN MARCOS,2.8499999999999996,0.5
2024-12,CUSCO,LA CONVENCION,85.0,1.53
2024-12,HUANCAVELICA,CASTROVIRREYNA,2.55,0.88
2024-12,HUANCAVELICA,HUAYTARA,0.7,2.0
2024-12,HUANUCO,HUACAYBAMBA,3.0,2.6
2024-12,HUANUCO,HUAMALIES,11.4,2.0
2024-12,HUANUCO,LEONCIO PRADO,12.600000000000001,1.75
2024-12,HUANUCO,PUERTO INCA,6.0,1.9
2024-12,JUNIN,CHANCHAMAYO,187.3,0.84
2024-12,JUNIN,HUANCAYO,24.0,1.0
2024-12,JUNIN,SATIPO,161.70000000000002,1.09
2024-12,LA LIBERTAD,ASCOPE,1.65,1.1
2024-12,LA LIBERTAD,CHEPEN,4.04,1.14
2024-12,LA LIBERTAD,VIRU,8.41,1.0
2024-12,LAMBAYEQUE,FERREÑAFE,10.0,0.6
2024-12,LAMBAYEQUE,LAMBAYEQUE,3235.0,0.62
2024-12,LORETO,ALTO AMAZONAS,116.0,0.97
2024-12,LORETO,DATEM DEL MARAÑON,23.0,0.96
2024-12,LORETO,LORETO,32.0,0.98
2024-12,LORETO,MARISCAL RAMON CASTILLA,87.0,0.97
2024-12,LORETO,MAYNAS,385.0,0.98
2024-12,LORETO,PUTUMAYO,18.0,0.95
2024-12,LORETO,REQUENA,42.0,0.77
2024-12,LORETO,UCAYALI,94.0,0.98
2024-12,MADRE DE DIOS,MANU,21.5,3.25
2024-12,MADRE DE DIOS,TAHUAMANU,14.8,2.5
2024-12,MADRE DE DIOS,TAMBOPATA,36.6,2.5
2024-12,MOQUEGUA,GENERAL SANCHEZ CERRO,14.2,2.0
2024-12,PIURA,AYABACA,8.0,0.8
2024-12,PIURA,HUANCABAMBA,70.0,0.94
2024-12,PIURA,MORROPON,1319.0,1.14
2024-12,PIURA,PAITA,660.0,1.51
2024-12,PIURA,PIURA,4624.0,1.22
2024-12,PIURA,SECHURA,4.0,1.0
2024-12,PIURA,SULLANA,8164.0,1.5
2024-12,SAN MARTIN,BELLAVISTA,193.0,2.67
2024-12,SAN MARTIN,EL DORADO,8.0,1.0
2024-12,SAN MARTIN,HUALLAGA,109.0,3.38
2024-12,SAN MARTIN,LAMAS,58.0,1.32
2024-12,SAN MARTIN,MARISCAL CACERES,41.0,0.57
2024-12,SAN MARTIN,PICOTA,60.0,1.26
2024-12,SAN MARTIN,RIOJA,16.0,0.76
2024-12,SAN MARTIN,SAN MARTIN,58.0,2.74
2024-12,SAN MARTIN,TOCACHE,8.0,1.0
2024-12,TUMBES,CONTRALMIRANTE VILLAR,215.43,1.25
2024-12,TUMBES,TUMBES,1261.95,1.42
2024-12,TUMBES,ZARUMILLA,5807.1,1.37
