DEPARTAMENTO,PROVINCIA,ANIO,MES,fecha_evento,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,departamento,provincia
AMAZONAS,LUYA,2025,4,2025-04,-1.094427,-0.216748,0.125563,0.436738,-0.083411,0.033183,0.047475,0.073089,AMAZONAS,LUYA
AMAZONAS,LUYA,2025,5,2025-05,-1.289201,-0.491578,-0.106254,0.079578,-0.072789,0.126034,-0.16395,0.41865,AMAZONAS,LUYA
AMAZONAS,LUYA,2025,6,2025-06,-1.441059,-0.164969,-0.220766,0.221255,-0.224536,-0.019874,-0.479142,0.384094,AMAZONAS,LUYA
AMAZONAS,LUYA,2025,7,2025-07,-0.830327,-0.694714,-0.595026,-0.379384,-0.238193,0.109453,-0.715211,0.87652,AMAZONAS,LUYA
AMAZONAS,LUYA,2025,8,2025-08,-0.893051,-0.694714,-0.363208,-0.449798,-0.028782,0.354844,-0.318303,0.712378,AMAZONAS,LUYA
AMAZONAS,UTCUBAMBA,2021,1,2021-01,-0.939268,-0.360138,0.008258,0.457099,-0.194187,-0.160808,-0.073154,0.23723,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,2,2021-02,-0.945871,-0.268528,0.041774,0.141509,-0.01816,0.237123,0.050069,0.289065,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,3,2021-03,-1.147247,0.066048,-0.002914,0.608955,-0.25792,-0.157492,-0.16395,0.073089,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,4,2021-04,-0.929365,-0.455731,0.061325,0.429951,-0.118313,2.2e-05,-0.036836,0.15084,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,5,2021-05,-1.272695,-0.654883,-0.21518,-0.099425,-0.084929,0.19733,-0.272905,0.340899,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,6,2021-06,-1.556603,-0.304375,-0.301763,0.097394,-0.244263,0.106137,-0.327383,0.228591,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,7,2021-07,-1.275996,-0.658866,-0.578268,-0.286065,-0.271578,-0.026506,-0.573829,0.721017,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,8,2021-08,-0.823724,-0.627002,-0.455377,-0.514273,-0.063684,0.487488,-0.440229,0.634626,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,9,2021-09,-0.249306,-0.46768,-0.301763,-0.2937,-0.066719,0.331631,-0.250855,0.530958,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,10,2021-10,-0.255909,-0.356155,0.033395,0.017648,0.036469,0.507384,0.096764,0.211313,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,11,2021-11,-0.378055,-0.407934,-0.069945,0.042251,-0.075824,-0.096144,-0.040727,0.090367,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2021,12,2021-12,-0.559624,-0.292426,0.092048,0.237373,-0.0303,0.459301,-0.099096,0.297704,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,1,2022-01,-0.279017,-0.463697,-0.254282,-0.308122,-0.043957,0.329973,-0.336463,0.384094,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,2,2022-02,-1.559904,0.13376,0.008258,0.396865,-0.15625,0.291838,-0.126335,0.219952,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,3,2022-03,-0.668565,0.050116,0.044567,0.652221,-0.250333,-0.39625,-0.198972,0.06445,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,4,2022-04,-1.328816,-0.125138,0.072497,0.643738,-0.216949,-0.101118,-0.090016,0.05581,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,5,2022-05,-1.490578,-0.447765,-0.08391,0.28573,-0.154732,0.033183,-0.170436,0.219952,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,6,2022-06,-1.005293,-0.507511,-0.419068,0.02698,-0.303444,0.049764,-0.547887,0.168118,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,7,2022-07,-1.269394,-0.638951,-0.363208,-0.131663,-0.174459,0.135982,-0.459686,0.487763,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,8,2022-08,-0.704879,-0.638951,-0.539166,-0.584687,-0.110726,0.179091,-0.57772,0.738295,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,9,2022-09,-0.005013,-0.407934,-0.366001,-0.554995,0.016742,0.391321,-0.301441,0.384094,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,10,2022-10,0.298702,-0.531409,-0.265454,-0.400593,0.016742,0.517332,-0.320898,0.211313,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,11,2022-11,0.16005,-0.563273,-0.385552,-0.830712,0.122965,0.44272,-0.184704,0.410011,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2022,12,2022-12,-0.047929,-0.543358,-0.329693,-0.450646,-0.0303,0.446037,-0.278094,0.340899,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,1,2023-01,-0.754398,0.35681,-0.170493,0.179685,-0.189634,0.059712,-0.095205,0.185396,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,2,2023-02,-1.992369,0.010285,0.061325,0.573324,-0.200256,-0.37138,-0.058886,0.176757,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,3,2023-03,-0.978883,0.655539,0.100427,0.763356,-0.256403,-0.313348,-0.208051,0.047171,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,4,2023-04,-1.279298,-0.304375,0.092048,0.642889,-0.201774,-0.271897,-0.130226,-0.056497,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,5,2023-05,-1.299105,-0.551324,0.094841,0.301,-0.034852,0.172459,-0.074451,0.23723,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,6,2023-06,-1.480674,-0.714629,-0.223559,-0.017135,-0.118313,0.04479,-0.445418,0.582792,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,7,2023-07,-1.124139,-0.706663,-0.265454,-0.328483,0.003085,0.135982,-0.147088,0.712378,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,8,2023-08,-0.269114,-0.698697,-0.335279,-0.639831,0.100203,0.588628,-0.26642,0.660544,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,9,2023-09,-0.160172,-0.670815,-0.265454,-0.796777,0.210978,0.558784,0.034504,0.738295,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,10,2023-10,-0.011616,-0.407934,-0.022465,-0.35054,0.151797,0.441062,0.047475,0.358177,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,11,2023-11,-0.526611,-0.37607,0.027809,-0.120634,0.091098,0.545519,0.099358,0.349538,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2023,12,2023-12,-1.530193,0.17359,0.340623,0.530906,0.013707,-0.016558,0.175886,0.263148,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,1,2024-01,-1.728268,-0.403951,0.217732,0.206832,0.083511,0.326657,0.057851,0.392733,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,2,2024-02,-0.761001,-0.332257,0.145114,0.019345,0.122965,0.432772,0.04488,0.496402,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,3,2024-03,-1.068017,-0.547341,0.061325,-0.239405,0.176076,0.63837,0.155133,0.358177,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,4,2024-04,-1.130741,-0.535392,0.270798,0.210226,0.112342,0.306761,0.24074,0.202674,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,5,2024-05,-1.12744,-0.579205,0.092048,-0.135057,0.170006,0.334947,-0.027756,0.366816,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,6,2024-06,-1.011896,-0.623019,-0.229145,-0.335269,0.025847,0.449353,-0.294956,0.366816,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,7,2024-07,-1.348624,-0.638951,-0.388345,-0.398896,-0.060649,0.253703,-0.384455,0.833324,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,8,2024-08,-0.579432,-0.658866,-0.346451,-0.599109,0.059231,0.41785,-0.223616,0.669183,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,9,2024-09,-0.790712,-0.583188,-0.321314,-0.759449,0.179111,0.557126,-0.149682,0.703739,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,10,2024-10,-0.07434,-0.280477,-0.095082,-0.427741,0.145727,0.44272,-0.04851,0.384094,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,11,2024-11,-0.203088,-0.447765,-0.285005,-0.543966,0.030399,0.43443,-0.093908,0.168118,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2024,12,2024-12,-0.840231,-0.471663,0.100427,0.065156,0.056196,0.329973,0.133082,0.306343,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,1,2025-01,-1.094427,-0.276494,-0.022465,0.165263,-0.083411,0.066344,-0.071857,0.306343,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,2,2025-02,-1.249586,-0.184884,0.187009,0.474066,-0.066719,-0.024848,0.131785,0.185396,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,3,2025-03,-1.33872,-0.164969,0.128356,0.515635,-0.1259,-0.081222,-0.013488,0.081728,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,4,2025-04,-0.794013,-0.216748,0.125563,0.436738,-0.083411,0.033183,0.047475,0.073089,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,5,2025-05,-1.266093,-0.491578,-0.106254,0.079578,-0.072789,0.126034,-0.16395,0.41865,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,6,2025-06,-1.566507,-0.164969,-0.220766,0.221255,-0.224536,-0.019874,-0.479142,0.384094,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,7,2025-07,-1.18026,-0.694714,-0.595026,-0.379384,-0.238193,0.109453,-0.715211,0.87652,AMAZONAS,UTCUBAMBA
AMAZONAS,UTCUBAMBA,2025,8,2025-08,-0.893051,-0.694714,-0.363208,-0.449798,-0.028782,0.354844,-0.318303,0.712378,AMAZONAS,UTCUBAMBA
ANCASH,CASMA,2021,1,2021-01,1.662121,-0.6509,-0.033637,-0.322544,0.326306,0.207278,0.4366,0.271787,ANCASH,CASMA
ANCASH,CASMA,2021,2,2021-02,1.856895,-0.726578,-0.072738,-0.683945,0.470465,0.520649,0.430115,0.314982,ANCASH,CASMA
ANCASH,CASMA,2021,3,2021-03,1.559782,-0.642934,0.072497,-0.269946,0.379417,0.200646,0.603924,0.289065,ANCASH,CASMA
ANCASH,CASMA,2021,4,2021-04,0.734468,-0.694714,-0.248696,-0.750117,0.373347,0.34987,0.269276,0.608709,ANCASH,CASMA
ANCASH,CASMA,2021,5,2021-05,-0.820423,-0.726578,-0.558717,-1.024138,0.26409,0.388005,0.347101,0.60007,ANCASH,CASMA
ANCASH,CASMA,2021,6,2021-06,-2.002272,-0.718612,-0.603405,-0.881613,0.147244,0.2736,0.225175,0.548236,ANCASH,CASMA
ANCASH,CASMA,2021,7,2021-07,-1.744775,-0.726578,-0.801707,-1.356695,0.214013,0.648318,0.261494,0.625987,ANCASH,CASMA
ANCASH,CASMA,2021,8,2021-08,-1.36513,-0.718612,-0.868738,-1.589994,0.267124,0.590286,0.210907,0.790129,ANCASH,CASMA
ANCASH,CASMA,2021,9,2021-09,-0.671867,-0.726578,-0.82405,-1.694342,0.35362,0.553809,0.360072,0.971549,ANCASH,CASMA
ANCASH,CASMA,2021,10,2021-10,0.774083,-0.718612,-0.754226,-1.602719,0.352103,0.449353,0.183669,0.988827,ANCASH,CASMA
ANCASH,CASMA,2021,11,2021-11,1.232958,-0.694714,-0.606198,-0.942695,0.147244,0.245413,0.203125,0.833324,ANCASH,CASMA
ANCASH,CASMA,2021,12,2021-12,1.952631,-0.666832,-0.363208,-0.715335,0.247397,0.384689,0.192748,0.703739,ANCASH,CASMA
ANCASH,CASMA,2022,1,2022-01,1.50366,-0.70268,-0.025258,-0.150327,0.273194,0.674847,0.319863,0.712378,ANCASH,CASMA
ANCASH,CASMA,2022,2,2022-02,0.962255,-0.678781,-0.028051,-0.130815,0.250432,0.071318,0.378231,0.608709,ANCASH,CASMA
ANCASH,CASMA,2022,3,2022-03,1.279175,-0.678781,0.01943,-0.25722,0.336928,0.150904,0.504049,0.410011,ANCASH,CASMA
ANCASH,CASMA,2022,4,2022-04,0.127037,-0.710646,-0.366001,-0.936757,0.356655,0.407901,0.396391,0.617348,ANCASH,CASMA
ANCASH,CASMA,2022,5,2022-05,0.232677,-0.638951,-0.790535,-1.52976,0.294439,0.378057,0.223878,0.565514,ANCASH,CASMA
ANCASH,CASMA,2022,6,2022-06,-0.62895,-0.730561,-0.958114,-1.35924,0.024329,0.154221,0.040989,0.51368,ANCASH,CASMA
ANCASH,CASMA,2022,7,2022-07,-1.143946,-0.722595,-0.988836,-1.637502,0.165454,0.427798,0.140865,0.643265,ANCASH,CASMA
ANCASH,CASMA,2022,8,2022-08,-1.07462,-0.722595,-1.013973,-1.75203,0.194286,0.313393,0.15643,0.87652,ANCASH,CASMA
ANCASH,CASMA,2022,9,2022-09,-0.599239,-0.714629,-1.047489,-1.923399,0.254985,0.527281,0.256305,0.954271,ANCASH,CASMA
ANCASH,CASMA,2022,10,2022-10,0.869819,-0.726578,-1.111728,-1.987874,0.204908,0.369766,-0.071857,0.988827,ANCASH,CASMA
ANCASH,CASMA,2022,11,2022-11,1.13392,-0.726578,-0.684401,-1.274404,0.254985,0.374741,0.103249,0.841963,ANCASH,CASMA
ANCASH,CASMA,2022,12,2022-12,1.576288,-0.694714,-0.153735,-0.225831,0.200356,0.296812,0.174589,0.669183,ANCASH,CASMA
ANCASH,CASMA,2023,1,2023-01,1.298983,-0.706663,-0.064359,-0.14354,0.22767,-0.062983,0.369152,0.496402,ANCASH,CASMA
ANCASH,CASMA,2023,2,2023-02,1.044786,-0.694714,0.231697,-0.140147,0.446186,0.263652,0.571497,0.60007,ANCASH,CASMA
ANCASH,CASMA,2023,3,2023-03,1.077799,-0.041494,0.443963,0.363779,0.385487,0.457643,0.554635,0.340899,ANCASH,CASMA
ANCASH,CASMA,2023,4,2023-04,0.684949,-0.718612,0.681367,0.703971,0.406732,0.2736,0.553338,0.530958,ANCASH,CASMA
ANCASH,CASMA,2023,5,2023-05,-0.404465,-0.726578,0.108806,-0.294548,0.468948,0.535571,0.397688,0.574153,ANCASH,CASMA
ANCASH,CASMA,2023,6,2023-06,-0.784109,-0.722595,-0.240317,-0.639831,0.358173,0.580338,0.363963,0.548236,ANCASH,CASMA
ANCASH,CASMA,2023,7,2023-07,-1.193465,-0.730561,-0.262661,-0.694974,0.385487,0.661582,0.330239,0.634626,ANCASH,CASMA
ANCASH,CASMA,2023,8,2023-08,-0.520009,-0.722595,-0.340865,-0.968146,0.432529,0.70635,0.386014,0.746934,ANCASH,CASMA
ANCASH,CASMA,2023,9,2023-09,0.886326,-0.726578,-0.371587,-1.283736,0.540269,0.747801,0.510534,0.841963,ANCASH,CASMA
ANCASH,CASMA,2023,10,2023-10,1.00187,-0.718612,-0.217973,-0.891794,0.465913,0.636712,0.448274,0.936993,ANCASH,CASMA
ANCASH,CASMA,2023,11,2023-11,1.269271,-0.718612,-0.304556,-0.982568,0.432529,0.490804,0.370449,0.859242,ANCASH,CASMA
ANCASH,CASMA,2023,12,2023-12,1.622506,-0.627002,0.061325,-0.499003,0.500815,0.699717,0.514425,0.807407,ANCASH,CASMA
ANCASH,CASMA,2024,1,2024-01,1.665422,-0.674798,0.477479,-0.006106,0.567584,0.63008,0.653213,0.807407,ANCASH,CASMA
ANCASH,CASMA,2024,2,2024-02,1.688531,-0.718612,0.611542,0.074488,0.620695,0.666557,0.654511,0.772851,ANCASH,CASMA
ANCASH,CASMA,2024,3,2024-03,1.42443,-0.575222,0.346209,-0.403138,0.640422,0.684795,0.727147,0.548236,ANCASH,CASMA
ANCASH,CASMA,2024,4,2024-04,0.66184,-0.706663,0.108806,-0.409077,0.494745,0.40956,0.497563,0.634626,ANCASH,CASMA
ANCASH,CASMA,2024,5,2024-05,-1.061415,-0.658866,-0.410689,-1.181933,0.458326,0.588628,0.49886,0.608709,ANCASH,CASMA
ANCASH,CASMA,2024,6,2024-06,-1.345323,-0.722595,-0.751433,-1.459346,0.308096,0.51899,0.354884,0.556875,ANCASH,CASMA
ANCASH,CASMA,2024,7,2024-07,-1.616026,-0.718612,-0.955321,-1.914915,0.36576,0.729562,0.159024,0.625987,ANCASH,CASMA
ANCASH,CASMA,2024,8,2024-08,-1.408047,-0.726578,-0.946942,-1.924247,0.367277,0.601893,0.217393,0.729656,ANCASH,CASMA
ANCASH,CASMA,2024,9,2024-09,-1.282599,-0.619036,-0.765398,-1.882678,0.519025,0.988217,0.411956,0.816046,ANCASH,CASMA
ANCASH,CASMA,2024,10,2024-10,0.559501,-0.531409,-0.608991,-1.561149,0.476535,0.729562,0.338022,0.772851,ANCASH,CASMA
ANCASH,CASMA,2024,11,2024-11,1.163631,0.046133,-0.198422,-0.235163,0.159384,0.076292,0.168104,0.60007,ANCASH,CASMA
ANCASH,CASMA,2024,12,2024-12,1.619204,0.360793,0.187009,0.373959,0.201873,0.338264,0.389905,0.522319,ANCASH,CASMA
ANCASH,CASMA,2025,1,2025-01,1.718242,0.054099,0.318279,0.546176,0.223118,0.235465,0.401579,0.392733,ANCASH,CASMA
ANCASH,CASMA,2025,2,2025-02,1.358405,1.408334,0.566855,0.803229,0.279264,-0.144228,0.637648,0.185396,ANCASH,CASMA
ANCASH,CASMA,2025,3,2025-03,1.110811,0.707318,0.513788,0.565689,0.335411,0.091215,0.614301,0.185396,ANCASH,CASMA
ANCASH,CASMA,2025,4,2025-04,0.939146,0.508166,0.368553,0.568234,0.244362,0.124376,0.437897,0.211313,ANCASH,CASMA
ANCASH,CASMA,2025,5,2025-05,-0.744494,0.217404,0.089255,0.155082,0.22767,0.369766,0.386014,0.245869,ANCASH,CASMA
ANCASH,CASMA,2025,6,2025-06,-1.926344,0.352827,-0.089496,0.109271,0.118412,0.165827,0.197937,0.254508,ANCASH,CASMA
ANCASH,CASMA,2025,7,2025-07,-1.18026,-0.726578,-0.525201,-0.803564,0.194286,0.364792,0.120111,0.366816,ANCASH,CASMA
ANCASH,CASMA,2025,8,2025-08,-0.807218,-0.726578,-0.595026,-1.019896,0.244362,0.603551,0.283544,0.608709,ANCASH,CASMA
ANCASH,HUARMEY,2021,1,2021-01,2.127598,-0.607087,0.371346,0.217861,0.600968,0.225516,0.755683,0.487763,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,2,2021-02,2.322372,-0.726578,0.376932,-0.160507,0.772442,0.603551,0.86853,0.410011,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,3,2021-03,2.038464,-0.654883,0.488651,-0.085003,0.810379,0.439404,1.002129,0.470485,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,4,2021-04,0.668443,-0.70268,0.142321,0.144902,0.464396,0.06137,0.575388,1.196164,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,5,2021-05,-1.295804,-0.730561,-0.136977,-0.04513,0.344515,-0.076248,0.554635,1.265277,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,6,2021-06,-2.428134,-0.718612,-0.150942,0.101636,0.280782,-0.054693,0.504049,1.265277,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,7,2021-07,-2.560185,-0.730561,-0.312935,-0.121483,0.236775,-0.172414,0.502752,1.377584,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,8,2021-08,-2.137624,-0.722595,-0.438619,-0.306425,0.207943,-0.21884,0.402876,1.619477,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,9,2021-09,-1.685352,-0.730561,-0.502858,-0.30388,0.136622,-0.407857,0.360072,1.766341,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,10,2021-10,-0.031423,-0.726578,-0.474928,-0.303032,0.163936,-0.077906,0.325051,1.757702,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,11,2021-11,0.576008,-0.706663,-0.268247,0.027828,0.212496,-0.15915,0.410659,1.317111,ANCASH,HUARMEY
ANCASH,HUARMEY,2021,12,2021-12,1.89651,-0.698697,-0.042016,0.084669,0.362725,0.087899,0.572794,1.178886,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,1,2022-01,2.170514,-0.70268,0.362967,0.369717,0.541787,0.315051,0.832211,1.196164,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,2,2022-02,1.645614,-0.690731,0.33783,0.294213,0.547856,0.21391,0.794596,1.135691,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,3,2022-03,1.559782,-0.698697,0.307107,-0.085003,0.678359,0.363134,0.814052,0.833324,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,4,2022-04,0.084121,-0.726578,-0.019672,0.119451,0.349068,0.006655,0.584468,1.247999,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,5,2022-05,-0.044628,-0.642934,-0.405103,-0.379384,0.256502,-0.048061,0.27187,1.040662,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,6,2022-06,-1.110934,-0.730561,-0.547545,-0.140995,0.033434,-0.465888,0.221284,1.14433,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,7,2022-07,-1.965959,-0.726578,-0.564303,-0.28352,0.078958,-0.37967,0.245929,1.343028,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,8,2022-08,-2.345603,-0.726578,-0.58944,-0.400593,0.10779,-0.341535,0.279653,1.50717,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,9,2022-09,-1.457565,-0.726578,-0.684401,-0.631347,0.129035,0.198988,0.325051,1.740424,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,10,2022-10,-0.047929,-0.730561,-0.712331,-0.62456,0.09565,-0.291794,0.086387,1.576282,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,11,2022-11,0.480271,-0.730561,-0.29897,-0.03495,0.212496,-0.170756,0.277059,1.213442,ANCASH,HUARMEY
ANCASH,HUARMEY,2022,12,2022-12,1.998849,-0.706663,0.198181,0.418922,0.402179,0.06137,0.602627,1.14433,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,1,2023-01,1.767761,-0.714629,0.237283,0.098242,0.553926,0.152563,0.718068,0.6951,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,2,2023-02,1.678627,-0.714629,0.653437,0.123693,0.822519,0.470907,1.017694,0.87652,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,3,2023-03,1.761158,-0.045477,0.89084,0.202591,0.942399,0.460959,1.118867,0.660544,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,4,2023-04,1.232958,-0.726578,1.16176,0.538541,0.968196,0.681479,1.186315,1.41214,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,5,2023-05,-0.896352,-0.730561,0.647851,0.316271,0.760302,0.396295,0.925601,1.463975,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,6,2023-06,-1.216574,-0.726578,0.382518,0.294213,0.594898,0.116086,0.76606,1.23936,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,7,2023-07,-1.642436,-0.730561,0.318279,0.227193,0.576688,0.092873,0.731039,1.533087,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,8,2023-08,-1.071319,-0.726578,0.184216,0.071095,0.550891,0.247071,0.680452,1.455336,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,9,2023-09,-0.071038,-0.730561,0.036188,-0.092639,0.496262,0.203962,0.66359,1.481253,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,10,2023-10,-0.107352,-0.718612,0.07529,0.169505,0.406732,0.016603,0.648025,1.662673,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,11,2023-11,0.675045,-0.718612,0.086462,0.069398,0.464396,0.114427,0.658402,1.550365,ANCASH,HUARMEY
ANCASH,HUARMEY,2023,12,2023-12,1.259368,-0.658866,0.432791,0.306939,0.607038,0.275258,0.841291,1.403501,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,1,2024-01,1.718242,-0.674798,0.957872,0.530057,0.849833,0.527281,1.013803,1.394862,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,2,2024-02,2.16061,-0.722595,1.117072,0.390078,1.000063,0.649976,1.221337,1.170247,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,3,2024-03,1.771062,-0.575222,0.781914,0.13048,0.898392,0.40956,1.131838,1.023383,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,4,2024-04,0.968857,-0.706663,0.429998,0.213619,0.637387,0.285206,0.85945,1.204803,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,5,2024-05,-1.880126,-0.682765,-0.053187,-0.113848,0.423424,-0.044745,0.635054,1.368945,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,6,2024-06,-2.424833,-0.726578,-0.29897,-0.228376,0.291404,0.139298,0.449571,1.170247,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,7,2024-07,-2.827586,-0.726578,-0.421861,-0.544814,0.314166,-0.117699,0.461245,1.334389,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,8,2024-08,-2.20695,-0.726578,-0.480514,-0.554146,0.276229,0.117744,0.424926,1.455336,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,9,2024-09,-2.177239,-0.623019,-0.388345,-0.492216,0.315684,0.160853,0.463839,1.360306,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,10,2024-10,-0.044628,-0.535392,-0.279419,-0.40229,0.374865,0.359818,0.520911,1.161608,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,11,2024-11,0.675045,0.04215,0.069704,0.400258,0.314166,-0.223814,0.540367,0.911076,ANCASH,HUARMEY
ANCASH,HUARMEY,2024,12,2024-12,1.860196,0.35681,0.315486,0.749783,0.35362,-0.116041,0.69472,1.075218,ANCASH,HUARMEY
ANCASH,HUARMEY,2025,1,2025-01,2.203527,0.058082,0.564062,0.73027,0.528129,0.023235,0.834805,0.686461,ANCASH,HUARMEY
ANCASH,HUARMEY,2025,2,2025-02,1.936125,1.515876,0.907598,0.929635,0.664702,0.263652,1.021586,0.314982,ANCASH,HUARMEY
ANCASH,HUARMEY,2025,3,2025-03,1.569686,0.647573,0.832188,0.780324,0.670772,0.14593,0.994347,0.427289,ANCASH,HUARMEY
ANCASH,HUARMEY,2025,4,2025-04,1.305585,0.64359,0.49703,0.977143,0.385487,-0.094486,0.702503,0.703739,ANCASH,HUARMEY
ANCASH,HUARMEY,2025,5,2025-05,-1.523591,0.161641,0.248455,0.751479,0.303544,-0.336561,0.620786,0.790129,ANCASH,HUARMEY
