fecha_evento,departamento,provincia,produccion_t,cosecha_ha,precio_chacra_kg,num_emergencias,total_afectados,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,n_noticias
2025-03,SAN MARTIN,SAN MARTIN,81.0,0.0,1.7307692307692308,0.0,0.0,14.64,90.83,14.31,80.03,21.59,29.15,17.03,0.03,18.0
2025-04,SAN MARTIN,SAN MARTIN,95.5,0.0,1.876923076923077,0.0,0.0,15.16,79.2,14.21,78.31,21.93,29.63,17.03,0.03,8.0
2025-05,SAN MARTIN,SAN MARTIN,124.0,0.0,1.8846153846153848,0.0,0.0,15.19,68.2,13.91,79.75,21.27,28.94,15.5,0.09,8.0
2025-06,SAN MARTIN,SAN MARTIN,99.0,0.0,1.3615384615384616,0.0,0.0,14.32,69.9,13.5,79.47,20.86,28.61,15.07,0.08,14.0
2025-07,SAN MARTIN,SAN MARTIN,80.0,0.0,1.3615384615384616,0.0,0.0,16.51,14.88,11.83,70.87,20.83,29.04,13.27,0.1,8.0
2025-08,SAN MARTIN,SAN MARTIN,0.0,0.0,1.3615384615384616,0.0,0.0,17.69,23.87,12.27,66.89,22.47,31.27,15.33,0.05,14.0
2021-01,SAN MARTIN,TOCACHE,27.0,0.0,0.7333333333333334,3.0,5.0,14.55,96.41,15.31,84.1,21.99,28.31,17.22,0.03,1.0
2021-02,SAN MARTIN,TOCACHE,43.0,0.0,0.6333333333333333,1.0,0.0,14.91,91.56,15.59,83.25,22.48,29.69,18.48,0.04,0.0
2021-03,SAN MARTIN,TOCACHE,32.0,0.0,0.6666666666666666,0.0,0.0,14.59,207.39,15.38,87.98,21.28,28.32,17.14,0.06,3.0
2021-04,SAN MARTIN,TOCACHE,15.0,0.0,0.7333333333333334,1.0,4.0,15.07,158.4,15.67,90.47,21.05,26.52,16.77,0.07,2.0
2021-05,SAN MARTIN,TOCACHE,12.0,0.0,0.5,0.0,0.0,15.4,55.8,14.81,83.8,21.57,28.96,15.82,0.14,1.0
2021-06,SAN MARTIN,TOCACHE,14.0,0.0,0.5666666666666667,0.0,0.0,14.32,63.0,13.87,80.71,21.24,28.51,15.44,0.11,1.0
2021-07,SAN MARTIN,TOCACHE,25.0,0.0,0.6,0.0,0.0,16.36,50.53,12.15,69.03,22.03,30.73,14.38,0.11,0.0
2021-08,SAN MARTIN,TOCACHE,7.0,0.0,0.5,1.0,0.0,16.38,29.14,12.41,63.89,23.72,33.2,15.23,0.08,2.0
2021-09,SAN MARTIN,TOCACHE,3.0,0.0,0.5,2.0,0.0,16.91,76.2,13.38,69.06,23.62,32.64,17.13,0.07,6.0
2021-10,SAN MARTIN,TOCACHE,10.0,0.0,0.5,1.0,16.0,17.36,60.14,14.12,69.33,24.33,33.7,16.38,0.05,6.0
2021-11,SAN MARTIN,TOCACHE,5.0,0.0,0.5,4.0,0.0,14.8,111.6,14.6,74.61,23.52,32.36,17.88,0.03,14.0
2021-12,SAN MARTIN,TOCACHE,3.0,0.0,0.5,2.0,0.0,16.03,129.57999999999998,15.45,80.85,22.86,31.47,18.23,0.04,8.0
2022-01,SAN MARTIN,TOCACHE,3.0,0.0,0.6,0.0,0.0,15.63,67.89,14.34,72.7,23.64,32.08,16.3,0.05,7.0
2022-02,SAN MARTIN,TOCACHE,8.0,0.0,0.6,0.0,0.0,13.01,156.24,15.12,83.61,21.92,29.5,16.72,0.05,3.0
2022-03,SAN MARTIN,TOCACHE,36.0,0.0,0.6,0.0,0.0,13.5,224.75,15.64,88.75,21.36,27.06,17.43,0.06,7.0
2022-04,SAN MARTIN,TOCACHE,48.0,0.0,0.6,0.0,0.0,14.98,53.4,15.45,85.27,21.94,28.8,17.2,0.07,16.0
2022-05,SAN MARTIN,TOCACHE,40.0,0.0,0.6,0.0,0.0,14.2,124.0,14.6,83.75,21.4,29.1,15.59,0.08,26.0
2022-06,SAN MARTIN,TOCACHE,18.0,0.0,0.6,1.0,25.0,15.93,63.3,13.28,79.03,20.84,28.62,13.57,0.14,22.0
2022-07,SAN MARTIN,TOCACHE,3.0,0.0,0.6,0.0,0.0,16.15,58.28,13.27,70.44,23.02,31.06,16.83,0.1,9.0
2022-08,SAN MARTIN,TOCACHE,0.0,0.0,0.6,0.0,0.0,16.26,47.74,12.23,66.36,22.74,32.14,13.46,0.12,5.0
2022-09,SAN MARTIN,TOCACHE,0.0,0.0,0.6,2.0,17.0,17.04,49.5,12.98,64.18,24.35,33.39,17.31,0.08,7.0
2022-10,SAN MARTIN,TOCACHE,2.0,0.0,0.6,0.0,0.0,17.5,68.2,13.95,69.03,24.29,33.81,17.01,0.04,8.0
2022-11,SAN MARTIN,TOCACHE,3.0,0.0,0.6,0.0,0.0,17.55,87.9,13.67,69.28,23.72,32.42,13.94,0.05,11.0
2022-12,SAN MARTIN,TOCACHE,6.0,0.0,0.6,0.0,0.0,15.83,158.41,14.17,73.75,23.18,32.75,17.47,0.06,12.0
2023-01,SAN MARTIN,TOCACHE,13.0,0.0,0.6,0.0,0.0,14.62,105.71,14.27,77.74,22.39,29.98,16.78,0.04,8.0
2023-02,SAN MARTIN,TOCACHE,17.0,0.0,0.6,1.0,0.0,14.14,87.36,14.46,75.76,23.01,30.54,18.15,0.02,4.0
2023-03,SAN MARTIN,TOCACHE,36.0,0.0,0.6,0.0,0.0,13.52,145.70000000000002,15.2,85.03,21.69,29.27,17.35,0.07,17.0
2023-04,SAN MARTIN,TOCACHE,50.0,0.0,0.6,0.0,0.0,14.92,66.3,15.24,83.27,22.14,29.36,17.27,0.06,5.0
2023-05,SAN MARTIN,TOCACHE,30.0,0.0,0.6,0.0,0.0,14.06,39.99,14.23,72.35,23.7,32.05,17.55,0.04,15.0
2023-06,SAN MARTIN,TOCACHE,11.0,0.0,0.6,0.0,0.0,16.21,27.0,12.93,68.15,23.27,31.55,15.83,0.09,9.0
2023-07,SAN MARTIN,TOCACHE,7.0,0.0,0.6,0.0,0.0,17.11,8.370000000000001,12.66,61.26,24.66,32.6,18.05,0.07,5.0
2023-08,SAN MARTIN,TOCACHE,0.0,0.0,0.6,0.0,0.0,17.88,27.28,12.33,57.27,25.42,34.51,16.81,0.09,13.0
2023-09,SAN MARTIN,TOCACHE,0.0,0.0,0.6,0.0,0.0,16.34,26.4,12.78,56.0,26.43,35.51,18.96,0.05,18.0
2023-10,SAN MARTIN,TOCACHE,0.0,0.0,0.6,0.0,0.0,15.76,10.54,12.6,50.9,27.64,36.57,19.86,0.03,8.0
2023-11,SAN MARTIN,TOCACHE,6.0,0.0,0.7000000000000001,0.0,0.0,15.04,58.8,14.25,66.3,25.3,34.25,19.05,0.02,9.0
2023-12,SAN MARTIN,TOCACHE,14.0,0.0,0.7999999999999999,0.0,0.0,14.1,211.73,16.19,81.96,23.45,31.69,18.32,0.03,7.0
2024-01,SAN MARTIN,TOCACHE,14.0,0.0,0.7333333333333334,0.0,0.0,15.06,30.69,15.2,72.93,24.56,33.07,18.63,0.04,10.0
2024-02,SAN MARTIN,TOCACHE,25.0,0.0,0.6,0.0,0.0,14.78,83.52,15.41,75.04,24.36,32.81,19.37,0.02,14.0
2024-03,SAN MARTIN,TOCACHE,31.0,0.0,0.6,0.0,0.0,15.06,71.3,15.58,75.31,24.38,32.45,18.14,0.05,7.0
2024-04,SAN MARTIN,TOCACHE,40.0,0.0,0.6,0.0,0.0,14.92,38.1,15.2,71.64,24.93,32.91,19.48,0.02,12.0
2024-05,SAN MARTIN,TOCACHE,35.0,0.0,0.6,0.0,0.0,15.79,33.17,14.61,68.67,25.05,33.89,17.51,0.03,8.0
2024-06,SAN MARTIN,TOCACHE,21.0,0.0,0.6666666666666666,0.0,0.0,15.16,25.8,12.63,60.24,24.89,33.02,17.32,0.07,14.0
2024-07,SAN MARTIN,TOCACHE,8.0,0.0,0.6666666666666666,0.0,0.0,15.76,36.89,12.14,61.44,23.94,32.76,16.28,0.1,5.0
2024-08,SAN MARTIN,TOCACHE,0.0,0.0,0.6666666666666666,0.0,0.0,15.82,14.26,11.83,54.63,25.44,33.71,18.66,0.09,3.0
2024-09,SAN MARTIN,TOCACHE,0.0,0.0,0.6666666666666666,0.0,0.0,14.65,37.5,12.49,55.4,26.19,34.91,19.17,0.09,7.0
2024-10,SAN MARTIN,TOCACHE,0.0,0.0,0.6666666666666666,0.0,0.0,16.63,84.94000000000001,14.11,64.07,25.84,35.43,19.14,0.05,12.0
2024-11,SAN MARTIN,TOCACHE,5.0,0.0,1.0,0.0,0.0,13.68,160.5,15.67,81.27,23.03,30.48,18.19,0.06,7.0
2024-12,SAN MARTIN,TOCACHE,8.0,0.0,1.0,0.0,0.0,14.62,146.01,15.71,80.43,23.27,30.94,18.11,0.04,9.0
2025-01,SAN MARTIN,TOCACHE,21.0,0.0,1.0,0.0,0.0,14.43,72.23,14.4,72.98,23.67,31.33,18.13,0.03,14.0
2025-02,SAN MARTIN,TOCACHE,29.0,0.0,1.0,0.0,0.0,14.23,73.64,15.0,76.62,23.53,31.66,18.46,0.03,13.0
2025-03,SAN MARTIN,TOCACHE,35.0,0.0,1.0,0.0,0.0,12.88,78.42999999999999,15.14,80.45,22.76,31.19,18.13,0.05,18.0
2025-04,SAN MARTIN,TOCACHE,47.0,0.0,1.0,0.0,0.0,13.84,71.39999999999999,15.01,77.28,23.4,32.25,17.78,0.05,8.0
2025-05,SAN MARTIN,TOCACHE,41.0,0.0,1.1666666666666667,0.0,0.0,14.54,86.49,14.69,78.17,22.87,31.12,16.66,0.09,8.0
2025-06,SAN MARTIN,TOCACHE,0.0,0.0,1.1666666666666667,0.0,0.0,14.02,109.5,14.67,82.24,21.86,29.12,16.59,0.09,14.0
2025-07,SAN MARTIN,TOCACHE,15.0,0.0,1.6,0.0,0.0,16.26,22.63,12.41,70.42,22.09,30.91,14.49,0.11,8.0
2025-08,SAN MARTIN,TOCACHE,0.0,0.0,1.6,0.0,0.0,16.94,27.59,12.45,63.4,23.98,32.86,16.41,0.08,14.0
2021-01,TUMBES,CONTRALMIRANTE VILLAR,15.0,0.0,0.75,0.0,0.0,19.13,37.2,15.36,74.9,25.61,30.0,22.31,3.47,1.0
2021-02,TUMBES,CONTRALMIRANTE VILLAR,15.0,0.0,0.63,0.0,0.0,18.89,24.08,15.74,73.25,26.4,30.33,24.24,3.41,0.0
2021-03,TUMBES,CONTRALMIRANTE VILLAR,15.0,0.0,0.75,0.0,0.0,19.95,89.59,16.36,75.68,26.51,30.49,24.18,2.97,3.0
2021-04,TUMBES,CONTRALMIRANTE VILLAR,14.5,0.0,0.88,0.0,0.0,19.58,28.2,15.05,70.86,26.2,30.9,23.36,3.06,2.0
2021-05,TUMBES,CONTRALMIRANTE VILLAR,14.0,0.0,0.88,0.0,0.0,15.68,14.26,14.15,70.77,25.23,30.32,21.92,3.59,1.0
2021-06,TUMBES,CONTRALMIRANTE VILLAR,12.75,0.0,1.245,0.0,0.0,15.18,10.8,13.82,72.65,24.42,28.88,21.53,3.61,1.0
2021-07,TUMBES,CONTRALMIRANTE VILLAR,10.3,0.0,1.5,0.0,0.0,16.0,0.93,13.27,71.3,24.1,30.02,20.53,3.65,0.0
2021-08,TUMBES,CONTRALMIRANTE VILLAR,7.85,0.0,2.0,0.0,0.0,15.94,2.79,12.99,70.27,23.96,28.9,20.61,3.52,2.0
2021-09,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,17.45,5.7,12.75,68.49,24.06,29.18,20.55,3.66,6.0
2021-10,TUMBES,CONTRALMIRANTE VILLAR,7.05,0.0,2.5,0.0,0.0,18.53,16.43,13.14,69.2,24.35,28.85,21.56,3.39,6.0
2021-11,TUMBES,CONTRALMIRANTE VILLAR,8.75,0.0,1.5,0.0,0.0,17.87,17.7,12.95,70.6,23.78,28.1,21.16,3.51,14.0
2021-12,TUMBES,CONTRALMIRANTE VILLAR,12.1,0.0,1.245,0.0,0.0,18.27,22.01,13.95,72.37,24.61,29.27,21.82,3.8,8.0
2022-01,TUMBES,CONTRALMIRANTE VILLAR,12.1,0.0,1.245,0.0,0.0,17.76,25.110000000000003,14.79,71.92,25.7,30.41,22.33,3.82,7.0
2022-02,TUMBES,CONTRALMIRANTE VILLAR,11.55,0.0,1.245,0.0,0.0,18.48,22.96,14.77,70.77,25.95,30.43,23.53,3.57,3.0
2022-03,TUMBES,CONTRALMIRANTE VILLAR,11.55,0.0,1.5,0.0,0.0,20.35,79.05,15.9,74.04,26.4,31.1,23.71,3.03,7.0
2022-04,TUMBES,CONTRALMIRANTE VILLAR,11.55,0.0,1.245,0.0,0.0,19.55,51.9,14.91,72.21,25.74,30.9,22.92,3.31,16.0
2022-05,TUMBES,CONTRALMIRANTE VILLAR,11.55,0.0,1.0,0.0,0.0,16.03,19.53,14.08,69.89,25.36,30.01,21.47,3.6,26.0
2022-06,TUMBES,CONTRALMIRANTE VILLAR,12.6,0.0,1.5,0.0,0.0,14.03,27.6,13.13,71.23,23.9,29.4,20.41,3.67,22.0
2022-07,TUMBES,CONTRALMIRANTE VILLAR,12.0,0.0,2.0,0.0,0.0,14.28,30.07,12.7,71.55,23.28,28.41,20.16,3.63,9.0
2022-08,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,15.4,7.75,12.59,70.07,23.49,28.62,19.64,3.94,5.0
2022-09,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,16.36,2.4,12.38,68.71,23.51,28.78,19.92,3.36,7.0
2022-10,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,16.26,6.2,12.09,68.15,23.24,27.85,20.18,3.33,8.0
2022-11,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,17.9,3.6,12.66,71.4,23.24,28.13,20.17,3.32,11.0
2022-12,TUMBES,CONTRALMIRANTE VILLAR,13.4,0.0,1.745,0.0,0.0,19.1,8.680000000000001,14.16,73.83,24.51,29.16,20.93,3.88,12.0
2023-01,TUMBES,CONTRALMIRANTE VILLAR,14.8,0.0,1.25,0.0,0.0,19.94,17.669999999999998,14.75,70.92,25.88,31.13,22.68,3.43,8.0
2023-02,TUMBES,CONTRALMIRANTE VILLAR,13.96,0.0,1.75,0.0,0.0,19.94,72.52,16.57,76.85,26.45,30.36,24.08,3.29,4.0
2023-03,TUMBES,CONTRALMIRANTE VILLAR,8.86,0.0,2.0,0.0,0.0,19.19,141.98,17.39,78.48,26.92,30.86,24.59,3.16,17.0
2023-04,TUMBES,CONTRALMIRANTE VILLAR,4.44,0.0,1.245,0.0,0.0,18.26,207.6,18.14,82.03,26.83,30.3,24.84,2.67,5.0
2023-05,TUMBES,CONTRALMIRANTE VILLAR,13.05,0.0,1.245,0.0,0.0,17.19,18.91,17.48,75.37,27.69,32.05,24.69,3.91,15.0
2023-06,TUMBES,CONTRALMIRANTE VILLAR,11.4,0.0,2.0,0.0,0.0,16.81,11.7,16.29,72.1,27.32,32.26,24.19,4.27,9.0
2023-07,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,17.28,4.96,15.72,70.54,27.09,32.13,23.78,4.38,5.0
2023-08,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,17.6,4.03,15.11,71.11,26.28,30.77,23.2,3.99,13.0
2023-09,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.0,0.0,0.0,19.25,2.1,14.87,69.06,26.47,30.48,22.87,4.16,18.0
2023-10,TUMBES,CONTRALMIRANTE VILLAR,7.17,0.0,2.0,0.0,0.0,17.95,5.89,14.97,70.02,26.33,31.19,23.59,3.58,8.0
2023-11,TUMBES,CONTRALMIRANTE VILLAR,14.28,0.0,1.0,0.0,0.0,18.52,8.7,14.78,69.68,26.18,30.38,22.16,4.04,9.0
2023-12,TUMBES,CONTRALMIRANTE VILLAR,14.9,0.0,0.75,0.0,0.0,18.88,31.93,15.58,72.08,26.5,31.07,23.65,4.01,7.0
2024-01,TUMBES,CONTRALMIRANTE VILLAR,16.5,0.0,1.0,0.0,0.0,18.23,20.15,16.88,74.55,27.28,31.92,24.33,4.2,10.0
2024-02,TUMBES,CONTRALMIRANTE VILLAR,15.07,0.0,1.0,0.0,0.0,19.81,264.48,18.58,80.97,27.48,31.37,25.46,3.68,14.0
2024-03,TUMBES,CONTRALMIRANTE VILLAR,14.35,0.0,1.0,0.0,0.0,20.12,22.32,17.27,73.87,27.84,32.42,25.51,3.2,7.0
2024-04,TUMBES,CONTRALMIRANTE VILLAR,14.49,0.0,1.75,0.0,0.0,18.75,34.2,16.38,71.38,27.51,31.7,24.71,3.16,12.0
2024-05,TUMBES,CONTRALMIRANTE VILLAR,12.93,0.0,1.75,0.0,0.0,16.41,13.64,15.12,68.22,26.92,31.49,23.14,3.74,8.0
2024-06,TUMBES,CONTRALMIRANTE VILLAR,12.3,0.0,2.0,0.0,0.0,15.95,11.4,14.01,69.44,25.39,30.41,22.11,3.45,14.0
2024-07,TUMBES,CONTRALMIRANTE VILLAR,12.23,0.0,1.75,0.0,0.0,16.21,6.82,13.48,68.87,24.92,32.39,20.69,3.67,5.0
2024-08,TUMBES,CONTRALMIRANTE VILLAR,12.23,0.0,1.5,0.0,0.0,14.93,4.96,13.04,69.19,24.27,29.32,20.38,3.56,3.0
2024-09,TUMBES,CONTRALMIRANTE VILLAR,12.68,0.0,1.5,0.0,0.0,15.54,7.5,13.1,70.01,24.11,28.71,20.42,3.25,7.0
2024-10,TUMBES,CONTRALMIRANTE VILLAR,14.26,0.0,1.5,0.0,0.0,17.27,5.89,13.6,70.51,24.62,28.69,21.79,3.33,12.0
2024-11,TUMBES,CONTRALMIRANTE VILLAR,16.66,0.0,1.25,0.0,0.0,18.64,3.3,13.26,72.78,23.7,28.31,20.57,3.94,7.0
2024-12,TUMBES,CONTRALMIRANTE VILLAR,18.21,0.0,1.25,0.0,0.0,18.95,15.5,14.67,71.87,25.57,30.22,22.76,4.18,9.0
2025-01,TUMBES,CONTRALMIRANTE VILLAR,19.75,0.0,1.0,0.0,0.0,18.94,25.73,15.51,72.73,26.31,30.64,23.41,4.08,14.0
2025-02,TUMBES,CONTRALMIRANTE VILLAR,18.19,0.0,0.745,0.0,0.0,18.69,99.68,16.67,76.09,26.73,31.2,23.95,3.56,13.0
2025-03,TUMBES,CONTRALMIRANTE VILLAR,17.39,0.0,0.8,0.0,0.0,20.22,70.99,16.97,73.28,27.68,32.51,25.21,2.98,18.0
2025-04,TUMBES,CONTRALMIRANTE VILLAR,16.62,0.0,1.0,0.0,0.0,19.4,74.7,16.11,72.17,27.05,31.47,23.94,3.42,8.0
2025-05,TUMBES,CONTRALMIRANTE VILLAR,15.84,0.0,1.0,0.0,0.0,17.42,8.99,15.23,70.96,26.41,30.87,23.25,3.77,8.0
2025-06,TUMBES,CONTRALMIRANTE VILLAR,15.81,0.0,1.25,0.0,0.0,15.14,33.9,14.6,75.98,24.59,30.84,20.92,3.62,14.0
2025-07,TUMBES,CONTRALMIRANTE VILLAR,15.0,0.0,2.5,0.0,0.0,16.04,3.1,13.74,72.4,24.42,30.24,21.15,3.68,8.0
2025-08,TUMBES,CONTRALMIRANTE VILLAR,0.0,0.0,2.5,0.0,0.0,16.35,1.86,13.22,70.53,24.21,29.99,20.43,3.3,14.0
2021-01,TUMBES,TUMBES,41.52,0.0,1.185,6.0,7.0,19.13,37.2,15.36,74.9,25.61,30.0,22.31,3.47,1.0
2021-02,TUMBES,TUMBES,42.790000000000006,0.0,0.8375,4.0,14.0,18.89,24.08,15.74,73.25,26.4,30.33,24.24,3.41,0.0
2021-03,TUMBES,TUMBES,41.67,0.0,1.0625,27.0,381.0,19.95,89.59,16.36,75.68,26.51,30.49,24.18,2.97,3.0
2021-04,TUMBES,TUMBES,41.91,0.0,1.175,3.0,14.0,19.58,28.2,15.05,70.86,26.2,30.9,23.36,3.06,2.0
2021-05,TUMBES,TUMBES,42.17,0.0,0.9625,2.0,0.0,15.68,14.26,14.15,70.77,25.23,30.32,21.92,3.59,1.0
2021-06,TUMBES,TUMBES,40.15,0.0,1.4300000000000002,2.0,7.0,15.18,10.8,13.82,72.65,24.42,28.88,21.53,3.61,1.0
2021-07,TUMBES,TUMBES,35.42,0.0,1.525,4.0,25.0,16.0,0.93,13.27,71.3,24.1,30.02,20.53,3.65,0.0
2021-08,TUMBES,TUMBES,27.09,0.0,1.575,1.0,3.0,15.94,2.79,12.99,70.27,23.96,28.9,20.61,3.52,2.0
2021-09,TUMBES,TUMBES,2.3000000000000003,0.0,1.836666666666667,4.0,4.0,17.45,5.7,12.75,68.49,24.06,29.18,20.55,3.66,6.0
2021-10,TUMBES,TUMBES,28.07,0.0,2.0325,0.0,0.0,18.53,16.43,13.14,69.2,24.35,28.85,21.56,3.39,6.0
2021-11,TUMBES,TUMBES,39.66,0.0,1.025,1.0,7.0,17.87,17.7,12.95,70.6,23.78,28.1,21.16,3.51,14.0
2021-12,TUMBES,TUMBES,40.72,0.0,1.0725,0.0,0.0,18.27,22.01,13.95,72.37,24.61,29.27,21.82,3.8,8.0
2022-01,TUMBES,TUMBES,40.99,0.0,1.45,3.0,78.0,17.76,25.110000000000003,14.79,71.92,25.7,30.41,22.33,3.82,7.0
2022-02,TUMBES,TUMBES,14.35,0.0,0.95,11.0,118.0,18.48,22.96,14.77,70.77,25.95,30.43,23.53,3.57,3.0
2022-03,TUMBES,TUMBES,14.68,0.0,1.6733333333333331,12.0,204.0,20.35,79.05,15.9,74.04,26.4,31.1,23.71,3.03,7.0
2022-04,TUMBES,TUMBES,14.989999999999998,0.0,1.403333333333333,8.0,170.0,19.55,51.9,14.91,72.21,25.74,30.9,22.92,3.31,16.0
2022-05,TUMBES,TUMBES,14.31,0.0,1.4166666666666667,1.0,15.0,16.03,19.53,14.08,69.89,25.36,30.01,21.47,3.6,26.0
2022-06,TUMBES,TUMBES,42.41,0.0,1.5625,0.0,0.0,14.03,27.6,13.13,71.23,23.9,29.4,20.41,3.67,22.0
2022-07,TUMBES,TUMBES,27.57,0.0,1.6875,0.0,0.0,14.28,30.07,12.7,71.55,23.28,28.41,20.16,3.63,9.0
2022-08,TUMBES,TUMBES,0.0,0.0,1.6875,0.0,0.0,15.4,7.75,12.59,70.07,23.49,28.62,19.64,3.94,5.0
2022-09,TUMBES,TUMBES,0.0,0.0,1.6875,2.0,7.0,16.36,2.4,12.38,68.71,23.51,28.78,19.92,3.36,7.0
2022-10,TUMBES,TUMBES,0.0,0.0,1.6875,1.0,4.0,16.26,6.2,12.09,68.15,23.24,27.85,20.18,3.33,8.0
2022-11,TUMBES,TUMBES,7.44,0.0,2.375,7.0,31.0,17.9,3.6,12.66,71.4,23.24,28.13,20.17,3.32,11.0
2022-12,TUMBES,TUMBES,7.58,0.0,1.58,5.0,16.0,19.1,8.680000000000001,14.16,73.83,24.51,29.16,20.93,3.88,12.0
2023-01,TUMBES,TUMBES,15.2,0.0,1.5033333333333332,6.0,6.0,19.94,17.669999999999998,14.75,70.92,25.88,31.13,22.68,3.43,8.0
2023-02,TUMBES,TUMBES,14.21,0.0,2.5,7.0,0.0,19.94,72.52,16.57,76.85,26.45,30.36,24.08,3.29,4.0
2023-03,TUMBES,TUMBES,14.16,0.0,2.25,0.0,0.0,19.19,141.98,17.39,78.48,26.92,30.86,24.59,3.16,17.0
2023-04,TUMBES,TUMBES,14.59,0.0,2.0,0.0,0.0,18.26,207.6,18.14,82.03,26.83,30.3,24.84,2.67,5.0
2023-05,TUMBES,TUMBES,14.82,0.0,1.5,0.0,0.0,17.19,18.91,17.48,75.37,27.69,32.05,24.69,3.91,15.0
2023-06,TUMBES,TUMBES,12.68,0.0,1.9166666666666667,0.0,0.0,16.81,11.7,16.29,72.1,27.32,32.26,24.19,4.27,9.0
2023-07,TUMBES,TUMBES,0.0,0.0,1.9166666666666667,0.0,0.0,17.28,4.96,15.72,70.54,27.09,32.13,23.78,4.38,5.0
2023-08,TUMBES,TUMBES,0.0,0.0,1.9166666666666667,0.0,0.0,17.6,4.03,15.11,71.11,26.28,30.77,23.2,3.99,13.0
2023-09,TUMBES,TUMBES,0.0,0.0,1.9166666666666667,0.0,0.0,19.25,2.1,14.87,69.06,26.47,30.48,22.87,4.16,18.0
2023-10,TUMBES,TUMBES,39.6,0.0,1.625,0.0,0.0,17.95,5.89,14.97,70.02,26.33,31.19,23.59,3.58,8.0
2023-11,TUMBES,TUMBES,42.97,0.0,1.0,0.0,0.0,18.52,8.7,14.78,69.68,26.18,30.38,22.16,4.04,9.0
2023-12,TUMBES,TUMBES,9.19,0.0,1.16,0.0,0.0,18.88,31.93,15.58,72.08,26.5,31.07,23.65,4.01,7.0
2024-01,TUMBES,TUMBES,11.6,0.0,1.24,0.0,0.0,18.23,20.15,16.88,74.55,27.28,31.92,24.33,4.2,10.0
2024-02,TUMBES,TUMBES,11.66,0.0,1.0633333333333332,0.0,0.0,19.81,264.48,18.58,80.97,27.48,31.37,25.46,3.68,14.0
2024-03,TUMBES,TUMBES,13.98,0.0,1.0,0.0,0.0,20.12,22.32,17.27,73.87,27.84,32.42,25.51,3.2,7.0
2024-04,TUMBES,TUMBES,14.86,0.0,1.5033333333333332,0.0,0.0,18.75,34.2,16.38,71.38,27.51,31.7,24.71,3.16,12.0
2024-05,TUMBES,TUMBES,15.31,0.0,1.5066666666666666,0.0,0.0,16.41,13.64,15.12,68.22,26.92,31.49,23.14,3.74,8.0
2024-06,TUMBES,TUMBES,14.28,0.0,1.8333333333333333,0.0,0.0,15.95,11.4,14.01,69.44,25.39,30.41,22.11,3.45,14.0
2024-07,TUMBES,TUMBES,45.25,0.0,1.5025,0.0,0.0,16.21,6.82,13.48,68.87,24.92,32.39,20.69,3.67,5.0
2024-08,TUMBES,TUMBES,14.98,0.0,1.42,0.0,0.0,14.93,4.96,13.04,69.19,24.27,29.32,20.38,3.56,3.0
2024-09,TUMBES,TUMBES,6.41,0.0,1.6966666666666663,0.0,0.0,15.54,7.5,13.1,70.01,24.11,28.71,20.42,3.25,7.0
2024-10,TUMBES,TUMBES,14.39,0.0,2.0,0.0,0.0,17.27,5.89,13.6,70.51,24.62,28.69,21.79,3.33,12.0
2024-11,TUMBES,TUMBES,14.99,0.0,1.4933333333333334,0.0,0.0,18.64,3.3,13.26,72.78,23.7,28.31,20.57,3.94,7.0
2024-12,TUMBES,TUMBES,16.12,0.0,1.4166666666666667,0.0,0.0,18.95,15.5,14.67,71.87,25.57,30.22,22.76,4.18,9.0
2025-01,TUMBES,TUMBES,15.45,0.0,1.2466666666666668,0.0,0.0,18.94,25.73,15.51,72.73,26.31,30.64,23.41,4.08,14.0
2025-02,TUMBES,TUMBES,15.6,0.0,1.33,0.0,0.0,18.69,99.68,16.67,76.09,26.73,31.2,23.95,3.56,13.0
2025-03,TUMBES,TUMBES,14.34,0.0,1.1166666666666665,0.0,0.0,20.22,70.99,16.97,73.28,27.68,32.51,25.21,2.98,18.0
2025-04,TUMBES,TUMBES,14.37,0.0,1.0,0.0,0.0,19.4,74.7,16.11,72.17,27.05,31.47,23.94,3.42,8.0
2025-05,TUMBES,TUMBES,14.13,0.0,1.0,0.0,0.0,17.42,8.99,15.23,70.96,26.41,30.87,23.25,3.77,8.0
2025-06,TUMBES,TUMBES,33.71,0.0,1.66,0.0,0.0,15.14,33.9,14.6,75.98,24.59,30.84,20.92,3.62,14.0
2025-07,TUMBES,TUMBES,32.47,0.0,1.9166666666666667,0.0,0.0,16.04,3.1,13.74,72.4,24.42,30.24,21.15,3.68,8.0
2025-08,TUMBES,TUMBES,4.09,0.0,2.0,0.0,0.0,16.35,1.86,13.22,70.53,24.21,29.99,20.43,3.3,14.0
